"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"14",968983,NA,8587,0.147,9551,"calcium chloride 0.002 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.147 MEQ/ML Irrigation Solution",1,67
"15",968984,NA,8587,0.028,9551,"calcium chloride 0.0014 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.024 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,129
"16",968984,NA,8587,0.0014,9551,"calcium chloride 0.0014 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.024 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,129
"17",968984,NA,8587,0.024,9551,"calcium chloride 0.0014 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.024 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,129
"18",968984,NA,8587,0.103,9551,"calcium chloride 0.0014 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.024 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,129
"19",968985,NA,8587,0.028,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,8552
"20",968985,NA,8587,0.001,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,8552
"21",968985,NA,8587,0.004,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,8552
"22",968985,NA,8587,0.103,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,8552
"23",968986,NA,8587,0.028,9551,"calcium chloride 0.001 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Irrigation Solution",1,2765
"24",968986,NA,8587,0.001,9551,"calcium chloride 0.001 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Irrigation Solution",1,2765
"25",968986,NA,8587,0.004,9551,"calcium chloride 0.001 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Irrigation Solution",1,2765
"26",968986,NA,8587,0.103,9551,"calcium chloride 0.001 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Irrigation Solution",1,2765
"27",968987,NA,8587,0.002,9551,"calcium chloride 0.002 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.147 MEQ/ML Injectable Solution",1,2
"28",968987,NA,8587,0.004,9551,"calcium chloride 0.002 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.147 MEQ/ML Injectable Solution",1,2
"29",968987,NA,8587,0.147,9551,"calcium chloride 0.002 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.147 MEQ/ML Injectable Solution",1,2
"30",1593604,NA,8587,0.028,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.044 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,1
"31",1593604,NA,8587,0.001,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.044 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,1
"32",1593604,NA,8587,0.044,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.044 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,1
"33",1593604,NA,8587,0.103,9551,"calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.044 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution",1,1
"34",1718736,NA,8587,0.2,9551,"potassium chloride 0.2 MEQ/ML Injection",1,2
"35",19027569,NA,8587,0.167,9551,"sodium lactate 0.167 MEQ/ML Injectable Solution",1,2
"36",19027661,NA,8587,2,9551,"potassium chloride 2 MEQ/ML Injectable Solution",1,319
"37",19049335,NA,8587,1.33,9551,"potassium chloride 1.33 MEQ/ML Oral Solution",1,1319
"38",19049378,NA,8587,2.67,9551,"potassium chloride 2.67 MEQ/ML Oral Solution",1,51
"39",19057781,NA,8587,0.154,9551,"sodium chloride 0.154 MEQ/ML Topical Spray",1,2
"40",19059324,NA,8587,0.0769,9551,"glucose 25 MG/ML / sodium chloride 0.0769 MEQ/ML Injectable Solution",1,6
"41",19059326,NA,8587,0.154,9551,"glucose 100 MG/ML / sodium chloride 0.154 MEQ/ML Injectable Solution",1,1
"42",19076415,NA,8587,2,9551,"potassium acetate 2 MEQ/ML Injectable Solution",1,177
"43",19077885,NA,8587,2,9551,"sodium acetate 2 MEQ/ML Injectable Solution",1,17
"44",19077886,NA,8587,4,9551,"sodium acetate 4 MEQ/ML Injectable Solution",1,3
"45",19079522,NA,8587,0.0769,9551,"sodium chloride 0.0769 MEQ/ML Irrigation Solution",1,1
"46",19090858,NA,8587,0.5,9551,"sodium bicarbonate 0.5 MEQ/ML",1,3
"47",19093878,NA,8587,4,9551,"magnesium sulfate 4 MEQ/ML",1,326
"48",19104281,NA,8587,0.15,9551,"sodium bicarbonate 0.15 MEQ/ML Injectable Solution",1,49
"49",19124205,NA,8587,0.154,9551,"sodium chloride 0.154 MEQ/ML Irrigation Solution [Saljet]",1,460
"50",19127416,NA,8587,0.854,9551,"sodium chloride 0.854 MEQ/ML Ophthalmic Solution",1,24
"51",19128115,NA,8587,0.342,9551,"sodium chloride 0.342 MEQ/ML Ophthalmic Solution [Muro 128]",1,6
"52",19128117,NA,8587,0.854,9551,"sodium chloride 0.854 MEQ/ML Ophthalmic Solution [Muro 128]",1,3
"53",19130533,NA,8587,0.0016,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,1
"54",19130533,NA,8587,0.00014,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,1
"55",19130533,NA,8587,2e-05,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,1
"56",19130533,NA,8587,0.00368,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,1
"57",19130535,NA,8587,0.0016,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/1.5]",1,21
"58",19130535,NA,8587,0.00014,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/1.5]",1,21
"59",19130535,NA,8587,2e-05,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/1.5]",1,21
"60",19130535,NA,8587,0.00368,9551,"calcium chloride 0.00014 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/1.5]",1,21
"61",19130538,NA,8587,0.0016,9551,"calcium chloride 0.00014 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/2.5]",1,24
"62",19130538,NA,8587,0.00014,9551,"calcium chloride 0.00014 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/2.5]",1,24
"63",19130538,NA,8587,2e-05,9551,"calcium chloride 0.00014 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/2.5]",1,24
"64",19130538,NA,8587,0.00368,9551,"calcium chloride 0.00014 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal PD-2/2.5]",1,24
"65",19130540,NA,8587,0.0016,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,4
"66",19130540,NA,8587,0.001,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,4
"67",19130540,NA,8587,2e-05,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,4
"68",19130540,NA,8587,0.00368,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,4
"69",19130542,NA,8587,0.0016,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 4.25]",1,3
"70",19130542,NA,8587,0.001,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 4.25]",1,3
"71",19130542,NA,8587,2e-05,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 4.25]",1,3
"72",19130542,NA,8587,0.00368,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 4.25]",1,3
"73",19130568,NA,8587,0.0016,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,15
"74",19130568,NA,8587,0.001,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,15
"75",19130568,NA,8587,2e-05,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,15
"76",19130568,NA,8587,0.00368,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,15
"77",19130570,NA,8587,0.0016,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 2.5]",1,45
"78",19130570,NA,8587,0.001,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 2.5]",1,45
"79",19130570,NA,8587,2e-05,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 2.5]",1,45
"80",19130570,NA,8587,0.00368,9551,"calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 2.5]",1,45
"81",19130823,NA,8587,0.0016,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,8
"82",19130823,NA,8587,0.001,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,8
"83",19130823,NA,8587,2e-05,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,8
"84",19130823,NA,8587,0.00368,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution",1,8
"85",19130825,NA,8587,0.0016,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 1.5]",1,72
"86",19130825,NA,8587,0.001,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 1.5]",1,72
"87",19130825,NA,8587,2e-05,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 1.5]",1,72
"88",19130825,NA,8587,0.00368,9551,"calcium chloride 0.000996 MEQ/ML / glucose 0.6 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 1.5]",1,72
"89",19130920,NA,8587,0.0232,9551,"glucose 50 MG/ML / magnesium chloride 0.00361 MEQ/ML / monobasic potassium phosphate 0.15 MG/ML / potassium chloride 0.0189 MEQ/ML / sodium lactate 0.0232 MEQ/ML / sodium phosphate, monobasic 0.25 MG/ML Injectable Solution [Ionosol-MB]",1,7
"90",19130920,NA,8587,0.00361,9551,"glucose 50 MG/ML / magnesium chloride 0.00361 MEQ/ML / monobasic potassium phosphate 0.15 MG/ML / potassium chloride 0.0189 MEQ/ML / sodium lactate 0.0232 MEQ/ML / sodium phosphate, monobasic 0.25 MG/ML Injectable Solution [Ionosol-MB]",1,7
"91",19130920,NA,8587,0.0189,9551,"glucose 50 MG/ML / magnesium chloride 0.00361 MEQ/ML / monobasic potassium phosphate 0.15 MG/ML / potassium chloride 0.0189 MEQ/ML / sodium lactate 0.0232 MEQ/ML / sodium phosphate, monobasic 0.25 MG/ML Injectable Solution [Ionosol-MB]",1,7
"92",19131017,NA,8587,0.0272,9551,"magnesium chloride 0.00148 MEQ/ML / monobasic potassium phosphate 0.0082 MG/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.0272 MEQ/ML / sodium chloride 0.0906 MEQ/ML / sodium gluconate 5 MG/ML / sodium phosphate, dibasic 0.12 MG/ML Injectab...",1,1959
"93",19131017,NA,8587,0.00148,9551,"magnesium chloride 0.00148 MEQ/ML / monobasic potassium phosphate 0.0082 MG/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.0272 MEQ/ML / sodium chloride 0.0906 MEQ/ML / sodium gluconate 5 MG/ML / sodium phosphate, dibasic 0.12 MG/ML Injectab...",1,1959
"94",19131017,NA,8587,0.00497,9551,"magnesium chloride 0.00148 MEQ/ML / monobasic potassium phosphate 0.0082 MG/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.0272 MEQ/ML / sodium chloride 0.0906 MEQ/ML / sodium gluconate 5 MG/ML / sodium phosphate, dibasic 0.12 MG/ML Injectab...",1,1959
"95",19131017,NA,8587,0.0906,9551,"magnesium chloride 0.00148 MEQ/ML / monobasic potassium phosphate 0.0082 MG/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.0272 MEQ/ML / sodium chloride 0.0906 MEQ/ML / sodium gluconate 5 MG/ML / sodium phosphate, dibasic 0.12 MG/ML Injectab...",1,1959
"96",19131060,NA,8587,0.0163,9551,"magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.0497 MEQ/ML / sodium acetate 0.0163 MEQ/ML / sodium chloride 0.0899 MEQ/ML / sodium gluconate 5.02 MG/ML Injectable Solution [Normosol-R]",1,4297
"97",19131060,NA,8587,0.00148,9551,"magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.0497 MEQ/ML / sodium acetate 0.0163 MEQ/ML / sodium chloride 0.0899 MEQ/ML / sodium gluconate 5.02 MG/ML Injectable Solution [Normosol-R]",1,4297
"98",19131060,NA,8587,0.0497,9551,"magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.0497 MEQ/ML / sodium acetate 0.0163 MEQ/ML / sodium chloride 0.0899 MEQ/ML / sodium gluconate 5.02 MG/ML Injectable Solution [Normosol-R]",1,4297
"99",19131060,NA,8587,0.0899,9551,"magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.0497 MEQ/ML / sodium acetate 0.0163 MEQ/ML / sodium chloride 0.0899 MEQ/ML / sodium gluconate 5.02 MG/ML Injectable Solution [Normosol-R]",1,4297
"100",19131065,NA,8587,0.004,9551,"alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 50 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesium...",1,69
"101",19131065,NA,8587,0.01,9551,"alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 50 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesium...",1,69
"102",19131065,NA,8587,0.013,9551,"alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 50 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesium...",1,69
"103",19131070,NA,8587,0.00098,9551,"glucose 50 MG/ML / magnesium acetate 0.000979 MEQ/ML / potassium acetate 0.013 MEQ/ML / sodium chloride 0.04 MEQ/ML Injectable Solution [Normosol-M]",1,7
"104",19131070,NA,8587,0.013,9551,"glucose 50 MG/ML / magnesium acetate 0.000979 MEQ/ML / potassium acetate 0.013 MEQ/ML / sodium chloride 0.04 MEQ/ML Injectable Solution [Normosol-M]",1,7
"105",19131070,NA,8587,0.04,9551,"glucose 50 MG/ML / magnesium acetate 0.000979 MEQ/ML / potassium acetate 0.013 MEQ/ML / sodium chloride 0.04 MEQ/ML Injectable Solution [Normosol-M]",1,7
"106",19131079,NA,8587,0.004,9551,"alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 250 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesiu...",1,1
"107",19131079,NA,8587,0.01,9551,"alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 250 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesiu...",1,1
"108",19131079,NA,8587,0.013,9551,"alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 250 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesiu...",1,1
"109",19131082,NA,8587,0.004,9551,"alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...",1,12
"110",19131082,NA,8587,0.01,9551,"alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...",1,12
"111",19131082,NA,8587,0.01,9551,"alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...",1,12
"112",19131089,NA,8587,0.004,9551,"alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 200 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...",1,46
"113",19131089,NA,8587,0.01,9551,"alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 200 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...",1,46
"114",19131089,NA,8587,0.01,9551,"alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 200 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...",1,46
