"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"125",1592795,24,8505,12.5,8576,"24 HR empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Synjardy]",1,1
"126",1592795,24,8505,1000,8576,"24 HR empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Synjardy]",1,1
"127",1593107,24,8505,100,8576,"24 HR desvenlafaxine succinate 100 MG Extended Release Oral Tablet",1,136
"128",1593112,24,8505,50,8576,"24 HR desvenlafaxine succinate 50 MG Extended Release Oral Tablet",1,257
"129",1709040,24,8505,90,8576,"24 HR minocycline 90 MG Extended Release Oral Tablet",1,2
"130",1713700,12,8505,62.5,8576,"12 HR amoxicillin 1000 MG / clavulanate 62.5 MG Extended Release Oral Tablet",1,50
"131",1713700,12,8505,1000,8576,"12 HR amoxicillin 1000 MG / clavulanate 62.5 MG Extended Release Oral Tablet",1,50
"132",1750728,24,8505,500,8576,"24 HR clarithromycin 500 MG Extended Release Oral Tablet",1,24
"133",1797576,24,8505,500,8576,"24 HR ciprofloxacin 500 MG Extended Release Oral Tablet",1,2
"134",1797593,24,8505,1000,8576,"24 HR ciprofloxacin 1000 MG Extended Release Oral Tablet [Cipro]",1,1
"135",19019306,24,8505,13.992,8576,"24 HR nicotine 0.583 MG/HR Transdermal System",1,4197
"136",19019307,24,8505,21,8576,"24 HR nicotine 0.875 MG/HR Transdermal System",1,7934
"137",19019308,24,8505,7.008,8576,"24 HR nicotine 0.292 MG/HR Transdermal System",1,955
"138",19019331,24,8505,30,8576,"24 HR nifedipine 30 MG Extended Release Oral Tablet",1,537
"139",19019332,24,8505,60,8576,"24 HR nifedipine 60 MG Extended Release Oral Tablet",1,343
"140",19019333,24,8505,90,8576,"24 HR nifedipine 90 MG Extended Release Oral Tablet",1,203
"141",19023062,12,8505,300,8576,"12 HR carbamazepine 300 MG Extended Release Oral Capsule",1,19
"142",19023064,12,8505,200,8576,"12 HR carbamazepine 200 MG Extended Release Oral Capsule",1,18
"143",19057099,168,8505,0.34944,8576,"168 HR estradiol 0.00208 MG/HR Transdermal System",1,84
"144",19057100,168,8505,0.70056,8576,"168 HR estradiol 0.00417 MG/HR Transdermal System",1,67
"145",19066057,12,8505,25,8576,"12 HR aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule",1,146
"146",19066057,12,8505,200,8576,"12 HR aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule",1,146
"147",19068724,72,8505,7.2,8576,"72 HR fentanyl 0.1 MG/HR Transdermal System [Duragesic]",1,2
"148",19077000,84,8505,0.13104,8576,"84 HR estradiol 0.00156 MG/HR Transdermal System [Vivelle]",1,2
"149",19077021,84,8505,0.17472,8576,"84 HR estradiol 0.00208 MG/HR Transdermal System [Alora]",1,3
"150",19077022,168,8505,0.34944,8576,"168 HR estradiol 0.00208 MG/HR Transdermal System [Climara]",1,8
"151",19077024,84,8505,0.17472,8576,"84 HR estradiol 0.00208 MG/HR Transdermal System [Vivelle]",1,26
"152",19077026,168,8505,0.52416,8576,"168 HR estradiol 0.00312 MG/HR Transdermal System [Climara]",1,6
"153",19077028,84,8505,0.35028,8576,"84 HR estradiol 0.00417 MG/HR Transdermal System [Alora]",1,2
"154",19077029,168,8505,0.70056,8576,"168 HR estradiol 0.00417 MG/HR Transdermal System [Climara]",1,7
"155",19077051,84,8505,0.35028,8576,"84 HR estradiol 0.00417 MG/HR Transdermal System [Vivelle]",1,23
"156",19077637,24,8505,2.5,8576,"24 HR glipizide 2.5 MG Extended Release Oral Tablet",1,292
"157",19079990,24,8505,5,8576,"24 HR glipizide 5 MG Extended Release Oral Tablet",1,336
"158",19080793,24,8505,10,8576,"24 HR glipizide 10 MG Extended Release Oral Tablet",1,291
"159",19082350,24,8505,30,8576,"24 HR isosorbide mononitrate 30 MG Extended Release Oral Tablet",1,8471
"160",19099943,24,8505,80,8576,"24 HR fluvastatin 80 MG Extended Release Oral Tablet",1,27
"161",19102225,168,8505,0.31584,8576,"168 HR estradiol 0.00188 MG/HR / levonorgestrel 0.000625 MG/HR Transdermal System",1,1
"162",19102225,168,8505,0.105,8576,"168 HR estradiol 0.00188 MG/HR / levonorgestrel 0.000625 MG/HR Transdermal System",1,1
"163",19102226,168,8505,0.31584,8576,"168 HR estradiol 0.00188 MG/HR / levonorgestrel 0.000625 MG/HR Transdermal System [Climara Pro]",1,40
"164",19102226,168,8505,0.105,8576,"168 HR estradiol 0.00188 MG/HR / levonorgestrel 0.000625 MG/HR Transdermal System [Climara Pro]",1,40
"165",19102297,12,8505,200,8576,"12 HR carbamazepine 200 MG Extended Release Oral Tablet",1,96
"166",19102298,12,8505,400,8576,"12 HR carbamazepine 400 MG Extended Release Oral Tablet",1,24
"167",19102396,24,8505,10,8576,"24 HR felodipine 10 MG Extended Release Oral Tablet",1,59
"168",19102397,24,8505,5,8576,"24 HR felodipine 5 MG Extended Release Oral Tablet",1,88
"169",19102399,24,8505,2.5,8576,"24 HR felodipine 2.5 MG Extended Release Oral Tablet",1,15
"170",19102520,168,8505,0.26208,8576,"168 HR estradiol 0.00156 MG/HR Transdermal System",1,11
"171",19102521,168,8505,0.42,8576,"168 HR estradiol 0.0025 MG/HR Transdermal System",1,1
"172",19102759,84,8505,13.608,8576,"84 HR oxybutynin 0.162 MG/HR Transdermal System [Oxytrol]",1,22
"173",19102863,168,8505,0.26208,8576,"168 HR estradiol 0.00156 MG/HR Transdermal System [Climara]",1,4
"174",19102912,12,8505,100,8576,"12 HR carbamazepine 100 MG Extended Release Oral Capsule [Carbatrol]",1,2
"175",19107912,24,8505,1,8576,"24 HR alprazolam 1 MG Extended Release Oral Tablet",1,49
"176",19107913,24,8505,3,8576,"24 HR alprazolam 3 MG Extended Release Oral Tablet",1,12
"177",19113737,24,8505,60,8576,"24 HR nifedipine 60 MG Extended Release Oral Tablet [Nifediac]",1,1
"178",19114114,24,8505,7.5,8576,"24 HR darifenacin 7.5 MG Extended Release Oral Tablet [Enablex]",1,1
"179",19121195,72,8505,0.864,8576,"72 HR fentanyl 0.012 MG/HR Transdermal System",1,473
"180",19122011,72,8505,0.864,8576,"72 HR fentanyl 0.012 MG/HR Transdermal System [Duragesic]",1,3
"181",19125383,12,8505,300,8576,"12 HR carbamazepine 300 MG Extended Release Oral Capsule [Equetro]",1,6
"182",19125466,24,8505,80,8576,"24 HR fluvastatin 80 MG Extended Release Oral Tablet [Lescol]",1,29
"183",19127019,24,8505,4.608,8576,"24 HR rivastigmine 0.192 MG/HR Transdermal System",1,161
"184",19127021,24,8505,9.504,8576,"24 HR rivastigmine 0.396 MG/HR Transdermal System",1,148
"185",19127051,24,8505,9.504,8576,"24 HR rivastigmine 0.396 MG/HR Transdermal System [Exelon]",1,91
"186",19128221,24,8505,4.608,8576,"24 HR rivastigmine 0.192 MG/HR Transdermal System [Exelon]",1,58
"187",19129664,24,8505,100,8576,"24 HR desvenlafaxine 100 MG Extended Release Oral Tablet",1,15
"188",19129666,24,8505,100,8576,"24 HR desvenlafaxine succinate 100 MG Extended Release Oral Tablet [Pristiq]",1,27
"189",19129681,24,8505,50,8576,"24 HR desvenlafaxine 50 MG Extended Release Oral Tablet",1,13
"190",19129683,24,8505,50,8576,"24 HR desvenlafaxine succinate 50 MG Extended Release Oral Tablet [Pristiq]",1,64
"191",19129737,24,8505,8.5,8576,"24 HR nisoldipine 8.5 MG Extended Release Oral Tablet",1,2
"192",19130462,24,8505,8,8576,"24 HR ropinirole 8 MG Extended Release Oral Tablet",1,1
"193",19130463,24,8505,2,8576,"24 HR ropinirole 2 MG Extended Release Oral Tablet",1,9
"194",19130464,24,8505,4,8576,"24 HR ropinirole 4 MG Extended Release Oral Tablet",1,3
"195",19132401,24,8505,500,8576,"24 HR levetiracetam 500 MG Extended Release Oral Tablet",1,44
"196",19132402,24,8505,500,8576,"24 HR levetiracetam 500 MG Extended Release Oral Tablet [Keppra]",1,2
"197",19132530,24,8505,1500,8576,"24 HR calcium carbonate 1500 MG / cholecalciferol 500 UNT Extended Release Oral Tablet",1,2
"198",19132560,24,8505,150,8576,"24 HR venlafaxine 150 MG Extended Release Oral Tablet",1,17
"199",19132561,24,8505,225,8576,"24 HR venlafaxine 225 MG Extended Release Oral Tablet",1,116
"200",19132562,24,8505,37.5,8576,"24 HR venlafaxine 37.5 MG Extended Release Oral Tablet",1,9
"201",19132563,24,8505,75,8576,"24 HR venlafaxine 75 MG Extended Release Oral Tablet",1,15
"202",19132868,24,8505,4,8576,"24 HR fesoterodine fumarate 4 MG Extended Release Oral Tablet [Toviaz]",1,33
"203",19132872,24,8505,8,8576,"24 HR fesoterodine fumarate 8 MG Extended Release Oral Tablet [Toviaz]",1,61
"204",19133067,168,8505,21.672,8576,"168 HR granisetron 0.129 MG/HR Transdermal System [Sancuso]",1,1749
"205",19133083,24,8505,375,8576,"24 HR mesalamine 375 MG Extended Release Oral Capsule",1,3
"206",19133558,24,8505,360,8576,"24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule",1,103
"207",19133560,24,8505,360,8576,"24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule [Cardizem]",1,3
"208",19133562,24,8505,300,8576,"24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule",1,303
"209",19133564,24,8505,300,8576,"24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Cardizem]",1,2
"210",19133566,24,8505,240,8576,"24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule",1,1624
"211",19133568,24,8505,240,8576,"24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Cardizem]",1,43
"212",19133570,24,8505,180,8576,"24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule",1,2210
"213",19133572,24,8505,180,8576,"24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Cardizem]",1,19
"214",19133574,24,8505,120,8576,"24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule",1,3540
"215",19133576,24,8505,120,8576,"24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Cardizem]",1,48
"216",19133578,12,8505,60,8576,"12 HR diltiazem hydrochloride 60 MG Extended Release Oral Capsule",1,84
"217",19133582,12,8505,90,8576,"12 HR diltiazem hydrochloride 90 MG Extended Release Oral Capsule",1,33
"218",19133585,12,8505,120,8576,"12 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule",1,47
"219",19133588,24,8505,120,8576,"24 HR diltiazem hydrochloride 120 MG Extended Release Oral Tablet [Cardizem]",1,7
"220",19133589,24,8505,180,8576,"24 HR diltiazem hydrochloride 180 MG Extended Release Oral Tablet",1,13
"221",19133590,24,8505,180,8576,"24 HR diltiazem hydrochloride 180 MG Extended Release Oral Tablet [Cardizem]",1,2
"222",19133591,24,8505,240,8576,"24 HR diltiazem hydrochloride 240 MG Extended Release Oral Tablet",1,1
"223",19133592,24,8505,240,8576,"24 HR diltiazem hydrochloride 240 MG Extended Release Oral Tablet [Cardizem]",1,3
"224",19133594,24,8505,300,8576,"24 HR diltiazem hydrochloride 300 MG Extended Release Oral Tablet [Cardizem]",1,2
"225",19133602,24,8505,360,8576,"24 HR diltiazem hydrochloride 360 MG Extended Release Oral Tablet",1,2
"226",19133645,24,8505,240,8576,"24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Taztia]",1,4
"227",19133653,24,8505,240,8576,"24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Cartia]",1,75
"228",19133844,24,8505,100,8576,"24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet",1,11
"229",19135457,2160,8505,0.67608,8576,"90 DAY estradiol 0.000313 MG/HR Vaginal System [Estring]",1,47020
"230",35201960,6552,8505,40.95,8576,"273 DAY ethinyl estradiol 0.000542 MG/HR / segesterone acetate 0.00625 MG/HR Vaginal System [Annovera]",1,1775
"231",35201960,6552,8505,3.55118,8576,"273 DAY ethinyl estradiol 0.000542 MG/HR / segesterone acetate 0.00625 MG/HR Vaginal System [Annovera]",1,1775
"232",35604757,24,8505,12.5,8576,"24 HR paroxetine hydrochloride 12.5 MG Extended Release Oral Tablet",1,19
"233",35604759,24,8505,25,8576,"24 HR paroxetine hydrochloride 25 MG Extended Release Oral Tablet",1,84
"234",35604760,24,8505,25,8576,"24 HR paroxetine hydrochloride 25 MG Extended Release Oral Tablet [Paxil]",1,2
"235",35604761,24,8505,37.5,8576,"24 HR paroxetine hydrochloride 37.5 MG Extended Release Oral Tablet",1,8
"236",35605687,24,8505,11,8576,"24 HR tofacitinib 11 MG Extended Release Oral Tablet [Xeljanz]",1,2
"237",36249798,24,8505,5,8576,"24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto]",1,1
"238",36249798,24,8505,1000,8576,"24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto]",1,1
"239",37003619,84,8505,0.13104,8576,"84 HR estradiol 0.00156 MG/HR Transdermal System [Lyllana]",1,1
"240",37499774,504,8505,2.52,8576,"21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [EluRyng]",1,26098
"241",37499774,504,8505,0.315,8576,"21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [EluRyng]",1,26098
