"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"29",793933,60,45744809,13.92,8576,"60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler [Armonair]",1,3
"30",793938,60,45744809,3.3,8576,"60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler [Armonair]",1,1
"31",905271,14,45744809,3.08,8576,"14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]",1,305
"32",905292,30,45744809,6.6,8576,"30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler",1,1
"33",905293,30,45744809,6.6,8576,"30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]",1,17348
"34",905295,60,45744809,13.2,8576,"60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]",1,23378
"35",1113072,200,45744809,3.6,8576,"200 ACTUAT ipratropium bromide 0.018 MG/ACTUAT Metered Dose Inhaler",1,16
"36",1113078,200,45744809,18,8576,"200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray [Combivent]",1,7
"37",1113078,200,45744809,3.6,8576,"200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray [Combivent]",1,7
"38",1113079,200,45744809,3.4,8576,"200 ACTUAT ipratropium bromide 0.017 MG/ACTUAT Metered Dose Inhaler [Atrovent]",1,784
"39",1154615,200,45744809,18,8576,"200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler",1,22
"40",1192251,200,45744809,9,8576,"200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler",1,110
"41",1192272,200,45744809,9,8576,"200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler [Xopenex]",1,97
"42",1366746,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]",1,84
"43",1366746,60,45744809,6,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]",1,84
"44",1366747,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]",1,185
"45",1366747,60,45744809,15,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]",1,185
"46",1366748,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]",1,62
"47",1366748,60,45744809,30,8576,"60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Wixela]",1,62
"48",1510780,30,45744809,1.5,8576,"30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity]",1,1
"49",1511446,10,45744809,0.025,8576,"10 ACTUAT tiotropium 0.0025 MG/ACTUAT Inhalation Spray [Spiriva]",1,904
"50",1583727,60,45744809,0.6,8576,"60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector [Byetta]",1,4
"51",1583730,60,45744809,0.3,8576,"60 ACTUAT exenatide 0.005 MG/ACTUAT Pen Injector [Byetta]",1,1039
"52",1593825,60,45744809,0.84,8576,"60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler",1,17412
"53",1593825,60,45744809,6.78,8576,"60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler",1,17412
"54",1593830,60,45744809,0.84,8576,"60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]",1,233
"55",1593830,60,45744809,6.78,8576,"60 ACTUAT fluticasone propionate 0.113 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]",1,233
"56",1593834,60,45744809,0.84,8576,"60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler",1,11959
"57",1593834,60,45744809,13.92,8576,"60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler",1,11959
"58",1593836,60,45744809,0.84,8576,"60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]",1,213
"59",1593836,60,45744809,13.92,8576,"60 ACTUAT fluticasone propionate 0.232 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]",1,213
"60",1593840,60,45744809,0.84,8576,"60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler",1,3523
"61",1593840,60,45744809,3.3,8576,"60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler",1,3523
"62",1593842,60,45744809,0.84,8576,"60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]",1,51
"63",1593842,60,45744809,3.3,8576,"60 ACTUAT fluticasone propionate 0.055 MG/ACTUAT / salmeterol 0.014 MG/ACTUAT Dry Powder Inhaler [AirDuo]",1,51
"64",19127763,120,45744809,26.4,8576,"120 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]",1,8976
"65",19127768,14,45744809,3.08,8576,"14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler",1,24
"66",19129677,30,45744809,3.3,8576,"30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex]",1,7443
"67",19130452,60,45744809,9.6,8576,"60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco]",1,41
"68",19130455,60,45744809,4.8,8576,"60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco]",1,25
"69",35603329,60,45744809,0.075,8576,"60 ACTUAT tiotropium 0.00125 MG/ACTUAT Inhalation Spray [Spiriva]",1,79
"70",35603333,28,45744809,0.035,8576,"28 ACTUAT tiotropium 0.00125 MG/ACTUAT Inhalation Spray [Spiriva]",1,5
"71",37003576,28,45744809,0.252,8576,"28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri]",1,1
"72",37003576,28,45744809,4.48,8576,"28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri]",1,1
"73",37003576,28,45744809,0.1344,8576,"28 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri]",1,1
"74",37003578,120,45744809,1.08,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri]",1,5
"75",37003578,120,45744809,19.2,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri]",1,5
"76",37003578,120,45744809,0.576,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri]",1,5
"77",37003603,14,45744809,0.35,8576,"14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy]",1,9
"78",37003603,14,45744809,0.875,8576,"14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy]",1,9
"79",37003603,14,45744809,2.8,8576,"14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy]",1,9
"80",37003605,30,45744809,0.75,8576,"30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy]",1,55
"81",37003605,30,45744809,1.875,8576,"30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy]",1,55
"82",37003605,30,45744809,6,8576,"30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Trelegy]",1,55
"83",37499738,60,45744809,24,8576,"60 ACTUAT aclidinium bromide 0.4 MG/ACTUAT / formoterol fumarate 0.012 MG/ACTUAT Dry Powder Inhaler [Duaklir]",1,50
"84",37499738,60,45744809,0.72,8576,"60 ACTUAT aclidinium bromide 0.4 MG/ACTUAT / formoterol fumarate 0.012 MG/ACTUAT Dry Powder Inhaler [Duaklir]",1,50
"85",40166802,60,45744809,3,8576,"60 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Serevent]",1,28
"86",40166838,28,45744809,1.4,8576,"28 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Serevent]",1,35
"87",40169205,28,45744809,2.8,8576,"28 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]",1,10
"88",40169207,28,45744809,1.4,8576,"28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,5
"89",40169207,28,45744809,7,8576,"28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,5
"90",40169217,120,45744809,5.28,8576,"120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent]",1,213
"91",40169219,120,45744809,2.52,8576,"120 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,11
"92",40169219,120,45744809,5.4,8576,"120 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,11
"93",40169231,120,45744809,13.2,8576,"120 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent]",1,1175
"94",40169233,120,45744809,2.52,8576,"120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,110
"95",40169233,120,45744809,13.8,8576,"120 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,110
"96",40169235,120,45744809,26.4,8576,"120 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent]",1,468
"97",40169237,120,45744809,2.52,8576,"120 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,29
"98",40169237,120,45744809,27.6,8576,"120 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,29
"99",40169243,14,45744809,0.7,8576,"14 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,100
"100",40169243,14,45744809,1.4,8576,"14 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,100
"101",40169245,14,45744809,0.7,8576,"14 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,383
"102",40169245,14,45744809,3.5,8576,"14 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,383
"103",40169247,14,45744809,0.7,8576,"14 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,129
"104",40169247,14,45744809,7,8576,"14 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,129
"105",40169263,60,45744809,1.26,8576,"60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,24
"106",40169263,60,45744809,2.7,8576,"60 ACTUAT fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,24
"107",40169267,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent]",1,8
"108",40169269,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",1,45
"109",40169269,60,45744809,6,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",1,45
"110",40169270,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,118
"111",40169270,60,45744809,6,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,118
"112",40169272,60,45744809,6,8576,"60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]",1,185
"113",40169276,60,45744809,1.26,8576,"60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,188
"114",40169276,60,45744809,6.9,8576,"60 ACTUAT fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,188
"115",40169280,60,45744809,1.26,8576,"60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,72
"116",40169280,60,45744809,13.8,8576,"60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]",1,72
"117",40169281,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",1,105
"118",40169281,60,45744809,15,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",1,105
"119",40169282,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,370
"120",40169282,60,45744809,15,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,370
"121",40169284,60,45744809,15,8576,"60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]",1,46
"122",40169285,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",1,52
"123",40169285,60,45744809,30,8576,"60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",1,52
"124",40169286,60,45744809,3,8576,"60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,109
"125",40169286,60,45744809,30,8576,"60 ACTUAT fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",1,109
"126",40173400,120,45744809,21.6,8576,"120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]",1,39209
"127",40173402,100,45744809,4,8576,"100 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar]",1,52
"128",40173404,100,45744809,8,8576,"100 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar]",1,2
"129",40173448,60,45744809,5.4,8576,"60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort]",1,20178
"130",40242514,28,45744809,7,8576,"28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]",1,5
"131",40243203,120,45744809,12,8576,"120 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium bromide 0.02 MG/ACTUAT Inhalation Spray [Combivent]",1,573
"132",40243203,120,45744809,2.4,8576,"120 ACTUAT albuterol 0.1 MG/ACTUAT / ipratropium bromide 0.02 MG/ACTUAT Inhalation Spray [Combivent]",1,573
"133",42629527,120,45744809,1.08,8576,"120 ACTUAT formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Bevespi]",1,66
"134",42629527,120,45744809,0.576,8576,"120 ACTUAT formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Bevespi]",1,66
"135",42708504,120,45744809,9.6,8576,"120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler",1,35
"136",42708504,120,45744809,0.54,8576,"120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler",1,35
"137",42708505,120,45744809,9.6,8576,"120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,138
"138",42708505,120,45744809,0.54,8576,"120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,138
"139",42708508,120,45744809,19.2,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler",1,273
"140",42708508,120,45744809,0.54,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler",1,273
"141",42708509,120,45744809,19.2,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,266
"142",42708509,120,45744809,0.54,8576,"120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,266
"143",42708511,120,45744809,12,8576,"120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera]",1,228
"144",42708511,120,45744809,0.6,8576,"120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera]",1,228
"145",42708513,120,45744809,24,8576,"120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera]",1,600
"146",42708513,120,45744809,0.6,8576,"120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera]",1,600
"147",42708515,60,45744809,4.8,8576,"60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,363
"148",42708515,60,45744809,0.27,8576,"60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,363
"149",42708517,60,45744809,9.6,8576,"60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,1666
"150",42708517,60,45744809,0.27,8576,"60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",1,1666
"151",42873623,60,45744809,24,8576,"60 ACTUAT aclidinium bromide 0.4 MG/ACTUAT Dry Powder Inhaler [Tudorza]",1,29435
"152",43012424,1,45744809,10,8576,"1 ACTUAT loxapine 10 MG/ACTUAT Dry Powder Inhaler [Adasuve]",1,1
"153",43559997,28,45744809,0.56,8576,"28 ACTUAT teriparatide 0.02 MG/ACTUAT Pen Injector [Forteo]",1,7
"154",44785541,30,45744809,0.75,8576,"30 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Anoro]",1,125
"155",44785541,30,45744809,1.875,8576,"30 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Anoro]",1,125
"156",44785545,7,45744809,0.175,8576,"7 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Anoro]",1,246
"157",44785545,7,45744809,0.4375,8576,"7 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Anoro]",1,246
"158",44814265,120,45744809,4.8,8576,"120 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar]",1,55
