"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"91",19010403,NA,8576,0.02,8576,"mupirocin 0.02 MG/MG Nasal Ointment [Bactroban]",1,64
"92",19011786,NA,8576,0.0075,8576,"metronidazole 0.0075 MG/MG Vaginal Gel",1,631
"93",19012749,NA,8576,0.001,8576,"mometasone furoate 0.001 MG/MG Topical Ointment",1,92
"94",19017494,NA,8576,0.08,8576,"progesterone 0.08 MG/MG Vaginal Gel [Crinone]",1,4
"95",19018817,NA,8576,5e-04,8576,"betamethasone 0.0005 MG/MG Topical Ointment",1,47
"96",19018841,NA,8576,0.001,8576,"betamethasone 0.001 MG/MG Topical Ointment",1,27
"97",19020365,NA,8576,0.01,8576,"dibucaine 0.01 MG/MG Topical Ointment",1,232
"98",19026511,NA,8576,0.01,8576,"hydrocortisone 0.01 MG/MG Topical Ointment",1,86
"99",19027325,NA,8576,5e-04,8576,"desonide 0.0005 MG/MG Topical Ointment",1,117
"100",19027805,NA,8576,0.0035,8576,"bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment",1,4308
"101",19028031,NA,8576,0.005,8576,"allantoin 0.01 MG/MG / camphor 0.005 MG/MG / phenol 0.005 MG/MG Topical Ointment",1,41
"102",19028031,NA,8576,0.005,8576,"allantoin 0.01 MG/MG / camphor 0.005 MG/MG / phenol 0.005 MG/MG Topical Ointment",1,41
"103",19028031,NA,8576,0.01,8576,"allantoin 0.01 MG/MG / camphor 0.005 MG/MG / phenol 0.005 MG/MG Topical Ointment",1,41
"104",19028123,NA,8576,1,8576,"petrolatum 1 MG/MG Topical Ointment",1,84
"105",19031037,NA,8576,0.005,8576,"erythromycin 0.005 MG/MG Ophthalmic Ointment [Ilotycin]",1,4
"106",19033399,NA,8576,0.155,8576,"lanolin 0.155 MG/MG / petrolatum 0.534 MG/MG Topical Ointment",1,8
"107",19033399,NA,8576,0.534,8576,"lanolin 0.155 MG/MG / petrolatum 0.534 MG/MG Topical Ointment",1,8
"108",19035072,NA,8576,0.02,8576,"nitroglycerin 0.02 MG/MG Topical Ointment [Nitro-Bid]",1,8592
"109",19035666,NA,8576,0,8576,"calcitriol 0.000003 MG/MG Topical Ointment",1,2
"110",19036659,NA,8576,0.003,8576,"tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex]",1,151
"111",19038223,NA,8576,1e-04,8576,"tretinoin 0.0001 MG/MG Topical Gel [Retin-A]",1,1
"112",19038385,NA,8576,0.00017,8576,"dinoprostone 0.000167 MG/MG Vaginal Gel [Prepidil]",1,4
"113",19038950,NA,8576,0.001,8576,"dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Maxitrol]",1,499
"114",19038950,NA,8576,0.0035,8576,"dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Maxitrol]",1,499
"115",19039745,NA,8576,0.003,8576,"dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobradex]",1,2010
"116",19039745,NA,8576,0.001,8576,"dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobradex]",1,2010
"117",19042994,NA,8576,0.05,8576,"acyclovir 0.05 MG/MG Topical Ointment [Zovirax]",1,6
"118",19043463,NA,8576,0.17,8576,"salicylic acid 0.17 MG/MG Topical Gel [Compound W brand of salicylic acid]",1,1
"119",19045239,NA,8576,1,8576,"petrolatum 1 MG/MG Topical Ointment [Ilex Skin]",1,2
"120",19045263,NA,8576,1,8576,"petrolatum 1 MG/MG Topical Ointment [Vaseline]",1,15
"121",19045902,NA,8576,0.1,8576,"povidone-iodine 0.1 MG/MG Topical Ointment [Efodine]",1,1
"122",19047724,NA,8576,0.003,8576,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan]",1,82
"123",19057320,NA,8576,0.25,8576,"zinc oxide 0.25 MG/MG Topical Ointment",1,3
"124",19057476,NA,8576,0.2,8576,"benzocaine 0.2 MG/MG Oral Gel",1,2
"125",19057890,NA,8576,0.4,8576,"salicylic acid 0.4 MG/MG Medicated Patch",1,2
"126",19066989,NA,8576,0.0652,8576,"standardized senna concentrate 0.0652 MG/MG Oral Granules",1,1
"127",19067364,NA,8576,0.003,8576,"gentamicin 0.003 MG/MG / prednisolone acetate 0.006 MG/MG Ophthalmic Ointment [Pred-G]",1,29
"128",19067364,NA,8576,0.006,8576,"gentamicin 0.003 MG/MG / prednisolone acetate 0.006 MG/MG Ophthalmic Ointment [Pred-G]",1,29
"129",19068025,NA,8576,0.4,8576,"zinc oxide 0.4 MG/MG Topical Ointment [Desitin]",1,7
"130",19071153,NA,8576,0.02,8576,"zinc pyrithione 0.02 MG/MG Medicated Bar Soap",1,1
"131",19071494,NA,8576,0.001,8576,"tacrolimus 0.001 MG/MG Topical Ointment [Protopic]",1,1
"132",19072294,NA,8576,0.001,8576,"adapalene 0.001 MG/MG Topical Gel",1,158
"133",19073831,NA,8576,0.0035,8576,"bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment",1,71
"134",19074098,NA,8576,0.1,8576,"benzoyl peroxide 0.1 MG/MG Medicated Bar Soap",1,3
"135",19074137,NA,8576,0.05,8576,"benzoyl peroxide 0.05 MG/MG Topical Gel",1,158
"136",19074464,NA,8576,0.009,8576,"cadexomer iodine 0.009 MG/MG Topical Gel",1,53
"137",19075427,NA,8576,0.01,8576,"clindamycin 0.01 MG/MG Topical Gel",1,352
"138",19076110,NA,8576,0.001,8576,"dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment",1,4515
"139",19076110,NA,8576,0.0035,8576,"dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment",1,4515
"140",19076133,NA,8576,0.003,8576,"dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment",1,3
"141",19076133,NA,8576,0.001,8576,"dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment",1,3
"142",19076953,NA,8576,0.005,8576,"erythromycin 0.005 MG/MG Ophthalmic Ointment",1,6040
"143",19076956,NA,8576,0.02,8576,"erythromycin 0.02 MG/MG Topical Gel",1,36
"144",19077408,NA,8576,5e-04,8576,"fluocinonide 0.0005 MG/MG Topical Gel",1,17
"145",19077579,NA,8576,0.001,8576,"gentamicin 0.001 MG/MG Topical Ointment",1,185
"146",19077580,NA,8576,0.003,8576,"gentamicin 0.003 MG/MG Ophthalmic Ointment",1,3
"147",19078256,NA,8576,0.005,8576,"hydrocortisone 0.005 MG/MG Topical Ointment",1,7
"148",19078402,NA,8576,0.003,8576,"hypromellose 0.003 MG/MG Ophthalmic Gel",1,58
"149",19078829,NA,8576,0.02,8576,"menthol 0.02 MG/MG Topical Gel",1,1
"150",19078857,NA,8576,0.29,8576,"menthol 0.076 MG/MG / methyl salicylate 0.29 MG/MG Topical Ointment",1,2
"151",19078857,NA,8576,0.076,8576,"menthol 0.076 MG/MG / methyl salicylate 0.29 MG/MG Topical Ointment",1,2
"152",19079466,NA,8576,0.17,8576,"salicylic acid 0.17 MG/MG Topical Gel",1,10
"153",19079775,NA,8576,0.005,8576,"timolol 0.005 MG/MG Ophthalmic Gel",1,55
"154",19079779,NA,8576,1e-04,8576,"tretinoin 0.0001 MG/MG Topical Gel",1,108
"155",19098181,NA,8576,0.01,8576,"clindamycin 0.01 MG/MG Topical Gel [Clindagel]",1,1
"156",19098268,NA,8576,0.005,8576,"podofilox 0.005 MG/MG Topical Gel [Condylox]",1,7
"157",19099438,NA,8576,4e-04,8576,"tretinoin 0.0004 MG/MG Topical Gel",1,80
"158",19101814,NA,8576,0.011,8576,"sodium fluoride 0.011 MG/MG Toothpaste",1,94
"159",19105356,NA,8576,0.05,8576,"menthol 0.05 MG/MG Medicated Patch",1,16
"160",19121491,NA,8576,0.01,8576,"carboxymethylcellulose sodium 0.01 MG/MG Ophthalmic Gel",1,278
"161",19121709,NA,8576,0.988,8576,"petrolatum 0.988 MG/MG Topical Ointment",1,1
"162",19123052,NA,8576,0.01,8576,"metronidazole 0.01 MG/MG Topical Gel [MetroGel]",1,7
"163",19123202,NA,8576,0.05,8576,"dapsone 0.05 MG/MG Topical Gel",1,60
"164",19123306,NA,8576,1,8576,"lanolin 1 MG/MG Topical Ointment",1,3
"165",19123328,NA,8576,0.0075,8576,"metronidazole 0.0075 MG/MG Vaginal Gel [Vandazole]",1,120
"166",19123983,NA,8576,0.011,8576,"sodium fluoride 0.011 MG/MG Toothpaste [Prevident]",1,46
"167",19123985,NA,8576,0.011,8576,"sodium fluoride 0.011 MG/MG Toothpaste [Denta 5000 Plus]",1,27
"168",19125164,NA,8576,0.2,8576,"benzocaine 0.2 MG/MG Oral Gel [Benz-O-Sthetic]",1,1
"169",19125192,NA,8576,0.2,8576,"benzocaine 0.2 MG/MG Topical Ointment [BOIL-EASE]",1,2
"170",19125468,NA,8576,0.009,8576,"cadexomer iodine 0.009 MG/MG Topical Gel [Iodosorb]",1,191
"171",19125544,NA,8576,0.01,8576,"bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment [Cortisporin Ointment]",1,17
"172",19125544,NA,8576,0.0035,8576,"bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment [Cortisporin Ointment]",1,17
"173",19125970,NA,8576,0.05,8576,"dapsone 0.05 MG/MG Topical Gel [Aczone]",1,46
"174",19126023,NA,8576,0.425,8576,"mineral oil 0.425 MG/MG / petrolatum 0.568 MG/MG Ophthalmic Ointment",1,308
"175",19126023,NA,8576,0.568,8576,"mineral oil 0.425 MG/MG / petrolatum 0.568 MG/MG Ophthalmic Ointment",1,308
"176",19126039,NA,8576,0.425,8576,"mineral oil 0.425 MG/MG / petrolatum 0.573 MG/MG Ophthalmic Ointment",1,67
"177",19126039,NA,8576,0.573,8576,"mineral oil 0.425 MG/MG / petrolatum 0.573 MG/MG Ophthalmic Ointment",1,67
"178",19126480,NA,8576,0.155,8576,"lanolin 0.155 MG/MG / petrolatum 0.534 MG/MG Topical Ointment [A+D Original]",1,8
"179",19126480,NA,8576,0.534,8576,"lanolin 0.155 MG/MG / petrolatum 0.534 MG/MG Topical Ointment [A+D Original]",1,8
"180",19126576,NA,8576,6e-04,8576,"estradiol 0.0006 MG/MG Topical Gel [Elestrin]",1,9
"181",19126592,NA,8576,0.03,8576,"mineral oil 0.03 MG/MG / petrolatum 0.94 MG/MG Ophthalmic Ointment",1,111
"182",19126592,NA,8576,0.94,8576,"mineral oil 0.03 MG/MG / petrolatum 0.94 MG/MG Ophthalmic Ointment",1,111
"183",19126825,NA,8576,0.16,8576,"zinc oxide 0.16 MG/MG Topical Ointment [Boudreauxs Butt Paste]",1,11
"184",19126827,NA,8576,0.2,8576,"benzocaine 0.2 MG/MG Oral Gel [Orajel]",1,21
"185",19127055,NA,8576,0.41,8576,"petrolatum 0.41 MG/MG Topical Ointment",1,102
"186",19127677,NA,8576,0.15,8576,"mineral oil 0.15 MG/MG / petrolatum 0.83 MG/MG Ophthalmic Ointment",1,420
"187",19127677,NA,8576,0.83,8576,"mineral oil 0.15 MG/MG / petrolatum 0.83 MG/MG Ophthalmic Ointment",1,420
"188",19128086,NA,8576,0.004,8576,"stannous fluoride 0.004 MG/MG Oral Gel [Gel-Kam]",1,1
"189",19129888,NA,8576,0.003,8576,"hypromellose 0.003 MG/MG Ophthalmic Gel [GenTeal]",1,162
"190",19131793,NA,8576,0.01,8576,"clindamycin 0.01 MG/MG Topical Gel [Cleocin-T]",1,2
"191",19132138,NA,8576,0.1,8576,"benzocaine 0.1 MG/MG Oral Gel [Orajel]",1,31
"192",19132599,NA,8576,0.035,8576,"menthol 0.035 MG/MG Topical Gel",1,1
"193",19132708,NA,8576,0.1,8576,"benzoyl peroxide 0.1 MG/MG Medicated Bar Soap [PanOxyl]",1,2
"194",19133232,NA,8576,0.45,8576,"urea 0.45 MG/MG Topical Gel",1,1
"195",19133478,NA,8576,0.025,8576,"adapalene 0.001 MG/MG / benzoyl peroxide 0.025 MG/MG Topical Gel [Epiduo]",1,55
"196",19133478,NA,8576,0.001,8576,"adapalene 0.001 MG/MG / benzoyl peroxide 0.025 MG/MG Topical Gel [Epiduo]",1,55
"197",19134036,NA,8576,0.42,8576,"petrolatum 0.42 MG/MG Topical Ointment",1,28
"198",19134038,NA,8576,0.55,8576,"petrolatum 0.55 MG/MG Topical Ointment",1,81
"199",19135444,NA,8576,5e-04,8576,"Augmented betamethasone 0.0005 MG/MG Topical Ointment",1,35
"200",19135447,NA,8576,5e-04,8576,"Augmented betamethasone 0.0005 MG/MG Topical Ointment [Diprolene]",1,1
"201",19135450,NA,8576,5e-04,8576,"Augmented betamethasone 0.0005 MG/MG Topical Gel",1,1
"202",19135678,NA,8576,0.2,8576,"menthol 0.002 MG/MG / zinc oxide 0.2 MG/MG Paste",1,33
"203",19135678,NA,8576,0.002,8576,"menthol 0.002 MG/MG / zinc oxide 0.2 MG/MG Paste",1,33
"204",35603556,NA,8576,0.05,8576,"lidocaine 0.05 MG/MG Medicated Patch",1,13887
"205",35604312,NA,8576,0.17,8576,"petrolatum 0.57 MG/MG / zinc oxide 0.17 MG/MG Paste [Z-Guard]",1,6
"206",35604312,NA,8576,0.57,8576,"petrolatum 0.57 MG/MG / zinc oxide 0.17 MG/MG Paste [Z-Guard]",1,6
"207",35604360,NA,8576,0.04,8576,"lidocaine 0.04 MG/MG Medicated Patch",1,9843
"208",35605227,NA,8576,0.036,8576,"lidocaine 0.036 MG/MG / menthol 0.0125 MG/MG Medicated Patch [Lidopatch]",1,57
"209",35605227,NA,8576,0.0125,8576,"lidocaine 0.036 MG/MG / menthol 0.0125 MG/MG Medicated Patch [Lidopatch]",1,57
"210",35605943,NA,8576,0.075,8576,"dapsone 0.075 MG/MG Topical Gel",1,2
"211",35605945,NA,8576,0.075,8576,"dapsone 0.075 MG/MG Topical Gel [Aczone]",1,29
"212",36249616,NA,8576,0.05,8576,"menthol 0.05 MG/MG Topical Gel [Biofreeze]",1,4
"213",36249964,NA,8576,0.4,8576,"zinc oxide 0.4 MG/MG Paste [Desitin]",1,64
"214",37003552,NA,8576,0.01,8576,"tirbanibulin 0.01 MG/MG Topical Ointment [Klisyri]",1,1
"215",37497799,NA,8576,0.04,8576,"lidocaine 0.04 MG/MG Medicated Patch [Lido King]",1,3
"216",40161131,NA,8576,0.00025,8576,"capsaicin 0.00025 MG/MG / menthol 0.0125 MG/MG Medicated Patch",1,2
"217",40161131,NA,8576,0.0125,8576,"capsaicin 0.00025 MG/MG / menthol 0.0125 MG/MG Medicated Patch",1,2
"218",40161160,NA,8576,0.012,8576,"camphor 0.012 MG/MG / menthol 0.057 MG/MG / methyl salicylate 0.063 MG/MG Medicated Patch",1,1
"219",40161160,NA,8576,0.063,8576,"camphor 0.012 MG/MG / menthol 0.057 MG/MG / methyl salicylate 0.063 MG/MG Medicated Patch",1,1
"220",40161160,NA,8576,0.057,8576,"camphor 0.012 MG/MG / menthol 0.057 MG/MG / methyl salicylate 0.063 MG/MG Medicated Patch",1,1
"221",40161253,NA,8576,0.5,8576,"lanolin 0.5 MG/MG Topical Ointment",1,3
"222",40161368,NA,8576,0.15,8576,"petrolatum 0.49 MG/MG / zinc oxide 0.15 MG/MG Topical Ointment",1,48
"223",40161368,NA,8576,0.49,8576,"petrolatum 0.49 MG/MG / zinc oxide 0.15 MG/MG Topical Ointment",1,48
"224",40162311,NA,8576,0.01,8576,"diclofenac sodium 0.01 MG/MG Topical Gel",1,1736
"225",40162312,NA,8576,0.01,8576,"diclofenac sodium 0.01 MG/MG Topical Gel [Voltaren]",1,174
"226",40162315,NA,8576,0.03,8576,"diclofenac sodium 0.03 MG/MG Topical Gel",1,5
"227",40162316,NA,8576,0.03,8576,"diclofenac sodium 0.03 MG/MG Topical Gel [Solaraze]",1,1
"228",40162398,NA,8576,0.013,8576,"Twice-Daily diclofenac epolamine 0.013 MG/MG Medicated Patch [Flector]",1,24
"229",40162464,NA,8576,0.013,8576,"Twice-Daily diclofenac epolamine 0.013 MG/MG Medicated Patch",1,11
"230",40163572,NA,8576,5e-04,8576,"alclometasone dipropionate 0.0005 MG/MG Topical Ointment",1,8
"231",40163773,NA,8576,0.001,8576,"fluorometholone 0.001 MG/MG Ophthalmic Ointment [FML]",1,3
"232",40164501,NA,8576,5e-04,8576,"clobetasol propionate 0.0005 MG/MG Topical Gel",1,15
