"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"25",40708080,1000,8576,20,8576,"1000 MG Clindamycin 0.02 MG/MG Topical Cream [Dalacin] by Pfizer",0,6
"26",40708087,1000,8576,20,8576,"1000 MG Clindamycin 0.02 MG/MG Topical Cream",0,36
"27",40708157,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream [Canesten] by Bayer",0,62
"28",40708160,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream",0,165
"29",40708342,1000,8576,37,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",0,48
"30",40708342,1000,8576,28.6,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",0,48
"31",40708342,1000,8576,34.2,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",0,48
"32",40708347,1000,8576,10,8576,"1000 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam [Proctofoam-HC] by Meda",0,230
"33",40708347,1000,8576,10,8576,"1000 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam [Proctofoam-HC] by Meda",0,230
"34",40708369,1000,8576,9.2,8576,"1000 MG Acetic Acid 0.0092 MG/MG Vaginal Gel [Aci-Jel] by Janssen",0,45
"35",40708402,1000,8576,50,8576,"1000 MG Lidocaine 0.05 MG/MG Transdermal System [Versatis] by Grunenthal",0,52
"36",40708405,1000,8576,50,8576,"1000 MG Lidocaine 0.05 MG/MG Transdermal System [Lidoderm] by Teikoku Seiyaku",0,3
"37",40708416,1000,8576,50,8576,"1000 MG Lidocaine 0.05 MG/MG Transdermal System [Ralvo] by Grunenthal",0,602
"38",40708441,1000,8576,50,8576,"1000 MG imiquimod 0.05 MG/MG Topical Cream",0,4
"39",40708486,1000,8576,10,8576,"1000 MG Shark liver oil 0.03 MG/MG / Yeast cell extract 0.01 MG/MG Rectal Suppository [Preparation H] by Wyeth",0,3
"40",40708486,1000,8576,30,8576,"1000 MG Shark liver oil 0.03 MG/MG / Yeast cell extract 0.01 MG/MG Rectal Suppository [Preparation H] by Wyeth",0,3
"41",40708500,1000,8576,1,8576,"1000 MG Estriol 0.001 MG/MG Topical Cream [Ovestin] by Aspen",0,928
"42",40708507,1000,8576,1,8576,"1000 MG Estriol 0.001 MG/MG Topical Cream",0,498
"43",40708527,1000,8576,33,8576,"1000 MG tenofovir disoproxil 0.033 MG/MG Oral Granules",0,1
"44",40708758,1000,8576,100,8576,"1000 MG Povidone-Iodine 0.1 MG/MG Vaginal Gel [Betadine] by SSL",0,13
"45",40709787,400,8576,0.4,8576,"400 MG Timolol 0.001 MG/MG Ophthalmic Solution [Tiopex] by Thea",0,201
"46",40709790,400,8576,0.4,8576,"400 MG Timolol 0.001 MG/MG Ophthalmic Solution",0,95
"47",41450327,1120,8576,44.8,8576,"1120 MG Progesterone 0.04 MG/MG Vaginal Gel",0,1
"48",21047538,1000,8576,9.2,8576,"1000 MG Acetic Acid 0.0092 MG/MG Vaginal Gel",1,719
"49",21099155,1130,8576,90.4,8576,"1130 MG Progesterone 0.08 MG/MG Vaginal Gel [Crinone] by Merck",1,48
"50",21148194,1130,8576,90.4,8576,"1130 MG Progesterone 0.08 MG/MG Vaginal Gel",1,15
"51",21177659,1130,8576,45.2,8576,"1130 MG Progesterone 0.04 MG/MG Vaginal Gel [Crinone] by Merck",1,105
"52",36052696,1000,8576,50,8576,"1000 MG imiquimod 0.05 MG/MG Topical Cream [Aldara] by Mylan",1,141
"53",36052702,1000,8576,100,8576,"1000 MG hydrocortisone 0.1 MG/MG Rectal Foam [Colifoam] by Mylan",1,21267
"54",36052713,1000,8576,50,8576,"1000 MG nonoxynol-9 0.05 MG/MG Vaginal Suppository [Orthoforms] by Janssen",1,2747
"55",36052743,1000,8576,20,8576,"1000 MG miconazole 0.02 MG/MG Topical Cream [Gyno-Daktarin] by Janssen",1,12368
"56",36122084,1000,8576,50,8576,"1000 MG diethylstilbestrol 0.0005 MG/MG / DL-lactic acid 0.05 MG/MG Vaginal Suppository [Tampovagan] by Strides",1,21
"57",36122084,1000,8576,0.5,8576,"1000 MG diethylstilbestrol 0.0005 MG/MG / DL-lactic acid 0.05 MG/MG Vaginal Suppository [Tampovagan] by Strides",1,21
"58",36282363,1010,8576,10.1,8576,"1010 MG Diclofenac 0.01 MG/MG Transdermal System",1,4
"59",36808729,1000,8576,620,8576,"1000 MG Karaya Gum 0.62 MG/MG Oral Granules [NORMACOL] by Forum Products",1,11
"60",36808735,1000,8576,12,8576,"1000 MG Docusate 0.012 MG/MG Rectal Solution [Norgalax] by Essential",1,309
"61",36896651,250,8576,3.75,8576,"250 MG Azithromycin 0.015 MG/MG Ophthalmic Solution",1,4
"62",40704850,50000,8576,40700,8576,"50000 MG Activated Charcoal 0.813 MG/MG Oral Granules [Carbomix] by Kent",1,1
"63",40706784,1010,8576,12.1,8576,"1010 MG Docusate 0.012 MG/MG Rectal Solution",1,41
"64",40706805,1010,8576,50.5,8576,"1010 MG Nonoxynol-9 0.05 MG/MG Vaginal Ring",1,120
"65",40706872,1010,8576,404,8576,"1010 MG Salicylic Acid 0.4 MG/MG Transdermal System",1,42
"66",40706993,1010,8576,8.08,8576,"1010 MG Eucalyptus oil 0.0064 MG/MG / Menthol 0.008 MG/MG Oral Lozenge",1,8
"67",40706993,1010,8576,6.46,8576,"1010 MG Eucalyptus oil 0.0064 MG/MG / Menthol 0.008 MG/MG Oral Lozenge",1,8
"68",40707068,1010,8576,404,8576,"1010 MG Silver Nitrate 0.4 MG/MG Stick",1,4619
"69",40707077,1010,8576,758,8576,"1010 MG Silver Nitrate 0.75 MG/MG Stick",1,164
"70",40707094,1010,8576,960,8576,"1010 MG Silver Nitrate 0.95 MG/MG Stick",1,9460
"71",40707309,1250,8576,20.3,8576,"1250 MG Testosterone 0.0162 MG/MG Topical Gel [Testogel] by Besins",1,3
"72",40707315,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel [Oestrogel] by Waymade",1,49
"73",40707320,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel [Oestrogel] by Besins",1,10429
"74",40707322,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel [Oestrogel] by Sigma",1,10
"75",40707323,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel",1,4528
"76",40707366,1010,8576,101,8576,"1010 MG Hydrocortisone 0.1 MG/MG Rectal Foam",1,4572
"77",40707372,1010,8576,37.9,8576,"1010 MG imiquimod 0.0375 MG/MG Topical Cream",1,3
"78",40707421,1010,8576,0.101,8576,"1010 MG Estriol 0.0001 MG/MG Topical Cream",1,1
"79",40707812,1000,8576,1.2,8576,"1000 MG pholcodine 0.0012 MG/MG Oral Lozenge",1,54
"80",40707851,1010,8576,10.1,8576,"1010 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam",1,4370
"81",40707851,1010,8576,10.1,8576,"1010 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam",1,4370
"82",40707918,1010,8576,50.5,8576,"1010 MG Lidocaine 0.05 MG/MG Transdermal System",1,174
"83",40708044,1000,8576,400,8576,"1000 MG Silver Nitrate 0.4 MG/MG Stick [Avoca] by Bray",1,1831
"84",40708054,1000,8576,750,8576,"1000 MG Silver Nitrate 0.75 MG/MG Stick [Avoca] by Bray",1,426
"85",40708067,1000,8576,950,8576,"1000 MG Silver Nitrate 0.95 MG/MG Stick [Avoca] by Bray",1,7367
"86",40708080,1000,8576,20,8576,"1000 MG Clindamycin 0.02 MG/MG Topical Cream [Dalacin] by Pfizer",1,2785
"87",40708087,1000,8576,20,8576,"1000 MG Clindamycin 0.02 MG/MG Topical Cream",1,1691
"88",40708156,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream [Canesten] by DE",1,9
"89",40708157,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream [Canesten] by Bayer",1,36154
"90",40708159,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream [Canesten] by Sigma",1,1
"91",40708160,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream",1,48691
"92",40708168,1000,8576,0.325,8576,"1000 MG Cetylpyridinium 0.00128 MG/MG / Menthol 0.000325 MG/MG Oral Lozenge [Rinstead] by Bayer",1,9
"93",40708168,1000,8576,1.28,8576,"1000 MG Cetylpyridinium 0.00128 MG/MG / Menthol 0.000325 MG/MG Oral Lozenge [Rinstead] by Bayer",1,9
"94",40708312,1000,8576,0.47,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",1,3
"95",40708312,1000,8576,11.2,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",1,3
"96",40708312,1000,8576,0.67,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",1,3
"97",40708312,1000,8576,0.02,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",1,3
"98",40708312,1000,8576,12,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",1,3
"99",40708312,1000,8576,1,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",1,3
"100",40708342,1000,8576,37,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",1,10230
"101",40708342,1000,8576,28.6,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",1,10230
"102",40708342,1000,8576,34.2,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",1,10230
"103",40708347,1000,8576,10,8576,"1000 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam [Proctofoam-HC] by Meda",1,27931
"104",40708347,1000,8576,10,8576,"1000 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam [Proctofoam-HC] by Meda",1,27931
"105",40708353,1000,8576,10,8576,"1000 MG Carbenoxolone 0.01 MG/MG Oral Granules [Bio-Plex] by TEVA",1,372
"106",40708356,1000,8576,10,8576,"1000 MG Carbenoxolone 0.01 MG/MG Oral Granules",1,75
"107",40708369,1000,8576,9.2,8576,"1000 MG Acetic Acid 0.0092 MG/MG Vaginal Gel [Aci-Jel] by Janssen",1,5023
"108",40708402,1000,8576,50,8576,"1000 MG Lidocaine 0.05 MG/MG Transdermal System [Versatis] by Grunenthal",1,254
"109",40708405,1000,8576,50,8576,"1000 MG Lidocaine 0.05 MG/MG Transdermal System [Lidoderm] by Teikoku Seiyaku",1,1
"110",40708416,1000,8576,50,8576,"1000 MG Lidocaine 0.05 MG/MG Transdermal System [Ralvo] by Grunenthal",1,16
"111",40708441,1000,8576,50,8576,"1000 MG imiquimod 0.05 MG/MG Topical Cream",1,234
"112",40708457,1000,8576,0.47,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / juniper berry oil 0.00067 MG/MG / LEVOMENTHOL 0.001 MG/MG / methyl salicylate 0.00047 MG/MG / Peppermint oil 0.0112 MG/MG Oral Lozenge [Olbas] by G.R. Lane Health Products",1,7
"113",40708457,1000,8576,11.2,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / juniper berry oil 0.00067 MG/MG / LEVOMENTHOL 0.001 MG/MG / methyl salicylate 0.00047 MG/MG / Peppermint oil 0.0112 MG/MG Oral Lozenge [Olbas] by G.R. Lane Health Products",1,7
"114",40708457,1000,8576,0.67,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / juniper berry oil 0.00067 MG/MG / LEVOMENTHOL 0.001 MG/MG / methyl salicylate 0.00047 MG/MG / Peppermint oil 0.0112 MG/MG Oral Lozenge [Olbas] by G.R. Lane Health Products",1,7
"115",40708457,1000,8576,0.02,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / juniper berry oil 0.00067 MG/MG / LEVOMENTHOL 0.001 MG/MG / methyl salicylate 0.00047 MG/MG / Peppermint oil 0.0112 MG/MG Oral Lozenge [Olbas] by G.R. Lane Health Products",1,7
"116",40708457,1000,8576,12,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / juniper berry oil 0.00067 MG/MG / LEVOMENTHOL 0.001 MG/MG / methyl salicylate 0.00047 MG/MG / Peppermint oil 0.0112 MG/MG Oral Lozenge [Olbas] by G.R. Lane Health Products",1,7
"117",40708457,1000,8576,1,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / juniper berry oil 0.00067 MG/MG / LEVOMENTHOL 0.001 MG/MG / methyl salicylate 0.00047 MG/MG / Peppermint oil 0.0112 MG/MG Oral Lozenge [Olbas] by G.R. Lane Health Products",1,7
"118",40708486,1000,8576,10,8576,"1000 MG Shark liver oil 0.03 MG/MG / Yeast cell extract 0.01 MG/MG Rectal Suppository [Preparation H] by Wyeth",1,294
"119",40708486,1000,8576,30,8576,"1000 MG Shark liver oil 0.03 MG/MG / Yeast cell extract 0.01 MG/MG Rectal Suppository [Preparation H] by Wyeth",1,294
"120",40708500,1000,8576,1,8576,"1000 MG Estriol 0.001 MG/MG Topical Cream [Ovestin] by Aspen",1,26715
"121",40708507,1000,8576,1,8576,"1000 MG Estriol 0.001 MG/MG Topical Cream",1,2932
"122",40708527,1000,8576,33,8576,"1000 MG tenofovir disoproxil 0.033 MG/MG Oral Granules",1,4
"123",40708606,1000,8576,400,8576,"1000 MG Salicylic Acid 0.4 MG/MG Transdermal System [Scholl Corn Removers] by SSL",1,2
"124",40708715,1000,8576,10,8576,"1000 MG Diclofenac 0.01 MG/MG Transdermal System [Voltarol] by Novartis",1,16
"125",40708758,1000,8576,100,8576,"1000 MG Povidone-Iodine 0.1 MG/MG Vaginal Gel [Betadine] by SSL",1,1156
"126",40708760,1000,8576,100,8576,"1000 MG Povidone-Iodine 0.1 MG/MG Vaginal Gel",1,29
"127",40708791,505,8576,10.1,8576,"505 MG Testosterone 0.02 MG/MG Vaginal Gel",1,1609
"128",40708957,1000,8576,60,8576,"1000 MG Nonoxynol-9 0.06 MG/MG Vaginal Ring",1,37
"129",40709655,500,8576,10,8576,"500 MG Testosterone 0.02 MG/MG Topical Gel [Tostran] by Kyowa Kirin",1,3194
"130",40709787,400,8576,0.4,8576,"400 MG Timolol 0.001 MG/MG Ophthalmic Solution [Tiopex] by Thea",1,6
"131",41450327,1120,8576,44.8,8576,"1120 MG Progesterone 0.04 MG/MG Vaginal Gel",1,46
"132",45892519,1250,8576,20.25,8576,"1250 MG testosterone 0.0162 MG/MG Topical Gel",1,1
"133",45892525,5000,8576,50,8576,"5000 MG testosterone 0.01 MG/MG Topical Gel",1,10
"134",21047538,1000,8576,9.2,8576,"1000 MG Acetic Acid 0.0092 MG/MG Vaginal Gel",2,294
"135",21099155,1130,8576,90.4,8576,"1130 MG Progesterone 0.08 MG/MG Vaginal Gel [Crinone] by Merck",2,32
"136",21148194,1130,8576,90.4,8576,"1130 MG Progesterone 0.08 MG/MG Vaginal Gel",2,8
"137",21177659,1130,8576,45.2,8576,"1130 MG Progesterone 0.04 MG/MG Vaginal Gel [Crinone] by Merck",2,97
"138",36052696,1000,8576,50,8576,"1000 MG imiquimod 0.05 MG/MG Topical Cream [Aldara] by Mylan",2,71
"139",36052702,1000,8576,100,8576,"1000 MG hydrocortisone 0.1 MG/MG Rectal Foam [Colifoam] by Mylan",2,25091
"140",36052713,1000,8576,50,8576,"1000 MG nonoxynol-9 0.05 MG/MG Vaginal Suppository [Orthoforms] by Janssen",2,1539
"141",36052743,1000,8576,20,8576,"1000 MG miconazole 0.02 MG/MG Topical Cream [Gyno-Daktarin] by Janssen",2,764
"142",36052801,1000,8576,6,8576,"1000 MG Eucalyptus oil 0.006 MG/MG / menthol 0.008 MG/MG Oral Lozenge [Potter's Decongestant] by Ernest Jackson",2,6
"143",36052801,1000,8576,8,8576,"1000 MG Eucalyptus oil 0.006 MG/MG / menthol 0.008 MG/MG Oral Lozenge [Potter's Decongestant] by Ernest Jackson",2,6
"144",36122084,1000,8576,50,8576,"1000 MG diethylstilbestrol 0.0005 MG/MG / DL-lactic acid 0.05 MG/MG Vaginal Suppository [Tampovagan] by Strides",2,4
"145",36122084,1000,8576,0.5,8576,"1000 MG diethylstilbestrol 0.0005 MG/MG / DL-lactic acid 0.05 MG/MG Vaginal Suppository [Tampovagan] by Strides",2,4
"146",36282363,1010,8576,10.1,8576,"1010 MG Diclofenac 0.01 MG/MG Transdermal System",2,3
"147",36808728,1000,8576,620,8576,"1000 MG Frangula preparation 0.08 MG/MG / Karaya Gum 0.62 MG/MG Oral Granules [Normacol Plus] by Forum Products",2,2
"148",36808728,1000,8576,80,8576,"1000 MG Frangula preparation 0.08 MG/MG / Karaya Gum 0.62 MG/MG Oral Granules [Normacol Plus] by Forum Products",2,2
"149",36808735,1000,8576,12,8576,"1000 MG Docusate 0.012 MG/MG Rectal Solution [Norgalax] by Essential",2,239
"150",40704850,50000,8576,40700,8576,"50000 MG Activated Charcoal 0.813 MG/MG Oral Granules [Carbomix] by Kent",2,1
"151",40706784,1010,8576,12.1,8576,"1010 MG Docusate 0.012 MG/MG Rectal Solution",2,43
"152",40706805,1010,8576,50.5,8576,"1010 MG Nonoxynol-9 0.05 MG/MG Vaginal Ring",2,42
"153",40706872,1010,8576,404,8576,"1010 MG Salicylic Acid 0.4 MG/MG Transdermal System",2,3
"154",40707068,1010,8576,404,8576,"1010 MG Silver Nitrate 0.4 MG/MG Stick",2,638
"155",40707077,1010,8576,758,8576,"1010 MG Silver Nitrate 0.75 MG/MG Stick",2,42
"156",40707094,1010,8576,960,8576,"1010 MG Silver Nitrate 0.95 MG/MG Stick",2,944
"157",40707315,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel [Oestrogel] by Waymade",2,15
"158",40707320,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel [Oestrogel] by Besins",2,3553
"159",40707322,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel [Oestrogel] by Sigma",2,6
"160",40707323,1250,8576,0.75,8576,"1250 MG Estradiol 0.0006 MG/MG Topical Gel",2,2013
"161",40707366,1010,8576,101,8576,"1010 MG Hydrocortisone 0.1 MG/MG Rectal Foam",2,4388
"162",40707372,1010,8576,37.9,8576,"1010 MG imiquimod 0.0375 MG/MG Topical Cream",2,4
"163",40707812,1000,8576,1.2,8576,"1000 MG pholcodine 0.0012 MG/MG Oral Lozenge",2,2
"164",40707851,1010,8576,10.1,8576,"1010 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam",2,449
"165",40707851,1010,8576,10.1,8576,"1010 MG Hydrocortisone 0.01 MG/MG / pramoxine 0.01 MG/MG Rectal Foam",2,449
"166",40707918,1010,8576,50.5,8576,"1010 MG Lidocaine 0.05 MG/MG Transdermal System",2,188
"167",40708044,1000,8576,400,8576,"1000 MG Silver Nitrate 0.4 MG/MG Stick [Avoca] by Bray",2,204
"168",40708054,1000,8576,750,8576,"1000 MG Silver Nitrate 0.75 MG/MG Stick [Avoca] by Bray",2,59
"169",40708067,1000,8576,950,8576,"1000 MG Silver Nitrate 0.95 MG/MG Stick [Avoca] by Bray",2,590
"170",40708080,1000,8576,20,8576,"1000 MG Clindamycin 0.02 MG/MG Topical Cream [Dalacin] by Pfizer",2,104
"171",40708087,1000,8576,20,8576,"1000 MG Clindamycin 0.02 MG/MG Topical Cream",2,45
"172",40708156,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream [Canesten] by DE",2,1
"173",40708157,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream [Canesten] by Bayer",2,5789
"174",40708160,1000,8576,100,8576,"1000 MG Clotrimazole 0.1 MG/MG Topical Cream",2,4793
"175",40708312,1000,8576,0.47,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",2,1
"176",40708312,1000,8576,11.2,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",2,1
"177",40708312,1000,8576,0.67,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",2,1
"178",40708312,1000,8576,0.02,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",2,1
"179",40708312,1000,8576,12,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",2,1
"180",40708312,1000,8576,1,8576,"1000 MG Clove oil 0.00002 MG/MG / Eucalyptus oil 0.012 MG/MG / Gaultheria procumbens top extract 0.00047 MG/MG / juniper berry oil 0.00067 MG/MG / Menthol 0.001 MG/MG / Peppermint oil 0.0112 MG/MG / ... Oral Lozenge [Olbas] by G.R. Lane Health Products",2,1
"181",40708342,1000,8576,37,8576,"1000 MG sulfabenzamide 0.037 MG/MG / Sulfacetamide 0.0286 MG/MG / sulfathiazole 0.0342 MG/MG Topical Cream [Sultrin Triple Sulfa] by Janssen",2,394
