"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"35",21115778,NA,45744809,0.05,8576,"Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by Waymade",0,5
"36",21129288,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Nasal Spray by A A H",0,14
"37",21129296,NA,45744809,0.25,8576,"Beclomethasone 0.25 MG/ACTUAT",0,17
"38",21132773,NA,45744809,1,8576,"Benzocaine 1 MG/ACTUAT Nasal Spray [Ultra Chloraseptic] by Prestige Brands",0,1
"39",21132946,NA,45744809,0.4,8576,"Nitroglycerin 0.4 MG/ACTUAT Oral Spray [Nitromin] by TEVA",0,1092
"40",21134129,NA,45744809,0.0025,8576,"olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Inhalant Solution [Spiolto] by Boehringer Ingelheim",0,1189
"41",21134129,NA,45744809,0.0025,8576,"olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Inhalant Solution [Spiolto] by Boehringer Ingelheim",0,1189
"42",21135324,NA,45744809,0.05,8576,"Mometasone 0.05 MG/ACTUAT Nasal Spray [Nasonex] by Merck",0,668
"43",21139149,NA,45744809,0.25,8576,"Beclomethasone 0.25 MG/ACTUAT [Becloforte]",0,17
"44",21142864,NA,45744809,0.4,8576,"Nitroglycerin 0.4 MG/ACTUAT Oral Spray [Glytrin] by Aspire",0,195
"45",21143222,NA,45744809,1000,8576,"mesalamine 1000 MG/ACTUAT Rectal Foam",0,79
"46",21144049,NA,45744809,0.0025,8576,"tiotropium 0.0025 MG/ACTUAT Inhalant Solution",0,37
"47",21149007,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Nasal Spray by Mylan",0,157
"48",21149009,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Nasal Spray [Beclo-Aqua] by Galen",0,12
"49",21158479,NA,45744809,0.2,8576,"Nafarelin 0.2 MG/ACTUAT Nasal Spray",0,86
"50",21158931,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Nasal Spray [Nasobec Hayfever]",0,14
"51",35142412,NA,45744809,0.2,8576,"Budesonide 0.2 MG/ACTUAT [Pulmicort]",0,840
"52",35148371,NA,45744809,0.1,8576,"Budesonide 0.1 MG/ACTUAT Inhalation Powder",0,735
"53",35744201,NA,45744809,0.012,8576,"Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalant Powder [Symbicort] by Astrazeneca",0,2163
"54",35744201,NA,45744809,0.4,8576,"Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalant Powder [Symbicort] by Astrazeneca",0,2163
"55",35744337,NA,45744809,0.2,8576,"Albuterol 0.2 MG/ACTUAT Inhalant Powder [Ventolin] by Glaxosmithkline",0,1837
"56",35745021,NA,45744809,0.05,8576,"Albuterol 0.1 MG/ACTUAT / Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Ventide] by Glaxosmithkline",0,755
"57",35745021,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT / Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Ventide] by Glaxosmithkline",0,755
"58",35747550,NA,45744809,5,8576,"Cromolyn 5 MG/ACTUAT Inhalant Powder [Intal] by Sanofi",0,76
"59",35748396,NA,45744809,0.012,8576,"Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalant Powder [Duoresp] by TEVA",0,117
"60",35748396,NA,45744809,0.4,8576,"Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalant Powder [Duoresp] by TEVA",0,117
"61",35748400,NA,45744809,0.1,8576,"Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Symbicort] by Astrazeneca",0,1256
"62",35748400,NA,45744809,0.006,8576,"Budesonide 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Symbicort] by Astrazeneca",0,1256
"63",35748401,NA,45744809,0.2,8576,"Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Duoresp] by TEVA",0,88
"64",35748401,NA,45744809,0.006,8576,"Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Duoresp] by TEVA",0,88
"65",35748547,NA,45744809,0.2,8576,"Albuterol 0.2 MG/ACTUAT Inhalant Powder [Ventolin] by Dowelhurst",0,7
"66",35749219,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Qvar] by TEVA",0,1663
"67",35749221,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder by TEVA",0,1
"68",35749374,NA,45744809,0.05,8576,"fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder [Seretide] by Glaxosmithkline",0,874
"69",35749374,NA,45744809,0.1,8576,"fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder [Seretide] by Glaxosmithkline",0,874
"70",35749377,NA,45744809,0.25,8576,"fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder [Seretide] by Glaxosmithkline",0,1317
"71",35749377,NA,45744809,0.05,8576,"fluticasone 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder [Seretide] by Glaxosmithkline",0,1317
"72",35752546,NA,45744809,0.012,8576,"formoterol 0.012 MG/ACTUAT Inhalant Powder [Atimos Modulite] by Chiesi",0,15
"73",35752691,NA,45744809,0.2,8576,"Albuterol 0.2 MG/ACTUAT Inhalant Powder [Ventolin] by DE",0,39
"74",35753383,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Becotide] by Dowelhurst",0,5
"75",35753388,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder by Mylan",0,10
"76",35754156,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder",0,3507
"77",35755096,NA,45744809,0.5,8576,"Terbutaline 0.5 MG/ACTUAT Inhalant Powder [Bricanyl] by Astrazeneca",0,5075
"78",35755446,NA,45744809,0.2,8576,"Budesonide 0.2 MG/ACTUAT Inhalant Powder [Pulmicort] by Astrazeneca",0,200
"79",35757576,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Filair] by Meda",0,80
"80",35757577,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Clenil Modulite] by Chiesi",0,1233
"81",35757716,NA,45744809,0.05,8576,"fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder [Seretide] by Glaxosmithkline",0,2490
"82",35757716,NA,45744809,0.5,8576,"fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder [Seretide] by Glaxosmithkline",0,2490
"83",35760034,NA,45744809,5,8576,"Cromolyn 5 MG/ACTUAT Inhalant Powder [Cromogen] by TEVA",0,286
"84",35760911,NA,45744809,0.006,8576,"Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Symbicort] by Astrazeneca",0,5230
"85",35760911,NA,45744809,0.2,8576,"Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Symbicort] by Astrazeneca",0,5230
"86",35765509,NA,45744809,0.05,8576,"salmeterol 0.05 MG/ACTUAT Inhalant Powder [Serevent] by Glaxosmithkline",0,1242
"87",35765816,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Beclazone] by TEVA",0,487
"88",35765817,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [Becotide] by Glaxosmithkline",0,1613
"89",35765818,NA,45744809,0.05,8576,"Beclomethasone 0.05 MG/ACTUAT Inhalant Powder [AeroBec] by Meda",0,180
"90",35767530,NA,45744809,0.5,8576,"Terbutaline 0.5 MG/ACTUAT Inhalant Powder [Bricanyl] by Waymade",0,1
"91",35769389,NA,45744809,0.2,8576,"Albuterol 0.2 MG/ACTUAT Inhalant Powder [Ventolin] by Waymade",0,3
"92",35769968,NA,45744809,0.1,8576,"oxitropium 0.1 MG/ACTUAT Inhalant Powder [Oxivent] by Boehringer Ingelheim",0,267
"93",35772725,NA,45744809,5,8576,"Cromolyn 5 MG/ACTUAT Inhalant Powder [Intal] by Aventis",0,1491
"94",36056944,NA,45744809,0.375,8576,"aclidinium 0.375 MG/ACTUAT Inhalation Powder [Eklira] by Astrazeneca",0,1172
"95",36056953,NA,45744809,0.375,8576,"aclidinium 0.375 MG/ACTUAT Inhalation Powder",0,294
"96",36057980,NA,45744809,0.064,8576,"budesonide 0.064 MG/ACTUAT Nasal Spray [Rhinocort] by Mcneil",0,172
"97",36058047,NA,45744809,0.137,8576,"azelastine 0.137 MG/ACTUAT Nasal Spray [Rhinolast] by Mylan",0,190
"98",36067837,NA,45744809,0.012,8576,"aclidinium 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalation Powder [Duaklir] by Astrazeneca",0,1018
"99",36067837,NA,45744809,0.4,8576,"aclidinium 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalation Powder [Duaklir] by Astrazeneca",0,1018
"100",36068098,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder [Easyhaler] by Orion",0,696
"101",36068105,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder [Salbulin] by Mylan",0,39
"102",36068108,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder by A A H",0,23
"103",36068109,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder by Mylan",0,14
"104",36068303,NA,45744809,0.022,8576,"fluticasone 0.184 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalation Powder [Relvar] by Glaxosmithkline",0,3248
"105",36068303,NA,45744809,0.184,8576,"fluticasone 0.184 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalation Powder [Relvar] by Glaxosmithkline",0,3248
"106",36068323,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT / formoterol 0.005 MG/ACTUAT Inhalation Powder [Flutiform] by Napp",0,3619
"107",36068323,NA,45744809,0.005,8576,"fluticasone 0.125 MG/ACTUAT / formoterol 0.005 MG/ACTUAT Inhalation Powder [Flutiform] by Napp",0,3619
"108",36068330,NA,45744809,0.025,8576,"fluticasone 0.025 MG/ACTUAT Inhalation Powder [Flixotide] by Glaxosmithkline",0,36
"109",36068341,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT Inhalation Powder [FLIXOTIDE EVOHALER] by Glaxosmithkline",0,250
"110",36068347,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT Inhalation Powder [FLIXOTIDE EVOHALER] by Dowelhurst",0,4
"111",36068372,NA,45744809,0.025,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Seretide] by Glaxosmithkline",0,1553
"112",36068372,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Seretide] by Glaxosmithkline",0,1553
"113",36068466,NA,45744809,0.025,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Airflusal] by Sandoz",0,10
"114",36068466,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Airflusal] by Sandoz",0,10
"115",36068469,NA,45744809,0.025,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Sereflo] by Cipla",0,20
"116",36068469,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Sereflo] by Cipla",0,20
"117",36068477,NA,45744809,0.025,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Sirdupla] by Mylan",0,24
"118",36068477,NA,45744809,0.125,8576,"fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Sirdupla] by Mylan",0,24
"119",36068995,NA,45744809,0.25,8576,"beclomethasone 0.25 MG/ACTUAT Inhalation Powder [Soprobec] by Glenmark",0,9
"120",36068999,NA,45744809,0.2,8576,"beclomethasone 0.2 MG/ACTUAT Inhalation Powder [Soprobec] by Glenmark",0,26
"121",36069004,NA,45744809,0.1,8576,"beclomethasone 0.1 MG/ACTUAT Inhalation Powder [Soprobec] by Glenmark",0,147
"122",36069174,NA,45744809,0.021,8576,"ipratropium 0.021 MG/ACTUAT Nasal Spray [Rinatec] by Sanofi",0,289
"123",36069177,NA,45744809,0.021,8576,"ipratropium 0.021 MG/ACTUAT Nasal Spray",0,530
"124",36075088,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder by Actavis",0,6
"125",36075090,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder by Phoenix Healthcare Distribution",0,8
"126",36075092,NA,45744809,0.1,8576,"albuterol 0.1 MG/ACTUAT Inhalation Powder by Kent",0,3
"127",36075142,NA,45744809,0.025,8576,"salmeterol 0.025 MG/ACTUAT Inhalation Powder [Soltel] by Cipla",0,20
"128",36119421,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Nasal Spray",0,6591
"129",36119435,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Nasal Spray [Nasofan] by TEVA",0,61
"130",36119446,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Nasal Spray [Flixonase] by Glaxosmithkline",0,3535
"131",36119447,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Inhalation Powder",0,119
"132",36119450,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Inhalation Powder [Flixotide] by Glaxosmithkline",0,21
"133",36119451,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Inhalation Powder [Flixotide Accuhaler]",0,85
"134",36119459,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Inhalation Powder [FLIXOTIDE DISKUS] by Glaxosmithkline",0,6
"135",36119474,NA,45744809,0.05,8576,"fluticasone 0.05 MG/ACTUAT Dry Powder Inhaler [Flixotide Accuhaler] by Glaxosmithkline",0,67
"136",36119477,NA,45744809,0.05,8576,"azelastine 0.137 MG/ACTUAT / fluticasone 0.05 MG/ACTUAT Nasal Spray",0,602
"137",36119477,NA,45744809,0.137,8576,"azelastine 0.137 MG/ACTUAT / fluticasone 0.05 MG/ACTUAT Nasal Spray",0,602
"138",36119480,NA,45744809,0.05,8576,"azelastine 0.137 MG/ACTUAT / fluticasone 0.05 MG/ACTUAT Nasal Spray [Dymista] by Mylan",0,1541
"139",36119480,NA,45744809,0.137,8576,"azelastine 0.137 MG/ACTUAT / fluticasone 0.05 MG/ACTUAT Nasal Spray [Dymista] by Mylan",0,1541
"140",36119915,NA,45744809,0.4,8576,"nitroglycerin 0.4 MG/ACTUAT Oral Spray [Nitrolingual] by Beaumont",0,250
"141",36403642,NA,45744809,0.2,8576,"Beclomethasone 0.2 MG/ACTUAT Inhalant Powder",0,5568
"142",36403972,NA,45744809,1.5,8576,"Benzocaine 1.5 MG/ACTUAT Nasal Spray [AAA] by Manx",0,1183
"143",36404118,NA,45744809,0.006,8576,"Beclomethasone 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Fostair] by Chiesi",0,15391
"144",36404118,NA,45744809,0.1,8576,"Beclomethasone 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Fostair] by Chiesi",0,15391
"145",36404433,NA,45744809,0.2,8576,"fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalant Powder",0,88
"146",36404433,NA,45744809,0.022,8576,"fluticasone 0.2 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalant Powder",0,88
"147",36405058,NA,45744809,0.0625,8576,"umeclidinium 0.0625 MG/ACTUAT Inhalant Powder",0,285
"148",36405197,NA,45744809,0.25,8576,"Beclomethasone 0.25 MG/ACTUAT Inhalant Powder",0,43
"149",36405578,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT Inhalant Powder [Salbulin] by 3M",0,325
"150",36405579,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT Inhalant Powder by TEVA",0,41
"151",36405811,NA,45744809,0.4,8576,"Mometasone 0.4 MG/ACTUAT Inhalant Powder",0,2
"152",36405820,NA,45744809,0.0625,8576,"umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalant Powder",0,230
"153",36405820,NA,45744809,0.022,8576,"umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalant Powder",0,230
"154",36405964,NA,45744809,0.4,8576,"Beclomethasone 0.4 MG/ACTUAT Inhalant Powder",0,16
"155",36406342,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT Inhalant Powder [Salamol] by TEVA",0,4716
"156",36406425,NA,45744809,0.2,8576,"Beclomethasone 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Fostair] by Chiesi",0,3055
"157",36406425,NA,45744809,0.006,8576,"Beclomethasone 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder [Fostair] by Chiesi",0,3055
"158",36406430,NA,45744809,0.1,8576,"Beclomethasone 0.1 MG/ACTUAT Inhalant Powder [Pulvinal Beclometasone Dipropionate] by Chiesi",0,9
"159",36407152,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT Inhalant Powder [Aerolin] by 3M",0,1325
"160",36407525,NA,45744809,0.006,8576,"Beclomethasone 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder",0,99
"161",36407525,NA,45744809,0.2,8576,"Beclomethasone 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder",0,99
"162",36408230,NA,45744809,0.1,8576,"Beclomethasone 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder",0,676
"163",36408230,NA,45744809,0.006,8576,"Beclomethasone 0.1 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder",0,676
"164",36408460,NA,45744809,0.0625,8576,"umeclidinium 0.0625 MG/ACTUAT Inhalant Powder [Incruse Ellipta] by Glaxosmithkline",0,6656
"165",36408461,NA,45744809,0.022,8576,"umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalant Powder [Anoro Ellipta] by Glaxosmithkline",0,8072
"166",36408461,NA,45744809,0.0625,8576,"umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.022 MG/ACTUAT Inhalant Powder [Anoro Ellipta] by Glaxosmithkline",0,8072
"167",36409005,NA,45744809,0.1,8576,"Beclomethasone 0.1 MG/ACTUAT Inhalant Powder",0,1724
"168",36409430,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT Inhalant Powder [Airomir] by TEVA",0,414
"169",36808844,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT [Salamol]",0,81
"170",36810441,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT / Beclomethasone 0.05 MG/ACTUAT Inhalation Powder",0,3
"171",36810441,NA,45744809,0.05,8576,"Albuterol 0.1 MG/ACTUAT / Beclomethasone 0.05 MG/ACTUAT Inhalation Powder",0,3
"172",36810623,NA,45744809,0.25,8576,"fluticasone 0.25 MG/ACTUAT Inhalation Powder [Flixotide] by Glaxosmithkline",0,29
"173",36810912,NA,45744809,0.025,8576,"fluticasone 0.25 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Sereflo] by Cipla",0,1
"174",36810912,NA,45744809,0.25,8576,"fluticasone 0.25 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Powder [Sereflo] by Cipla",0,1
"175",36811920,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT [Ventolin Evohaler]",0,11657
"176",36812038,NA,45744809,0.5,8576,"fluticasone 0.5 MG/ACTUAT Inhalation Powder [Flixotide] by Glaxosmithkline",0,19
"177",36812254,NA,45744809,0.05,8576,"Budesonide 0.05 MG/ACTUAT Inhalation Powder",0,454
"178",36812437,NA,45744809,0.095,8576,"Albuterol 0.095 MG/ACTUAT Inhalation Powder",0,342
"179",36812499,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT [Aerolin]",0,121
"180",36812550,NA,45744809,0.04,8576,"Ipratropium 0.04 MG/ACTUAT Inhalation Powder",0,888
"181",36812757,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT [Salbulin]",0,33
"182",36812953,NA,45744809,5,8576,"Cromolyn 5 MG/ACTUAT Inhalation Powder",0,939
"183",36813122,NA,45744809,0.4,8576,"Budesonide 0.4 MG/ACTUAT Inhalation Powder",0,2283
"184",36813462,NA,45744809,0.006,8576,"formoterol 0.006 MG/ACTUAT Inhalation Powder",0,18
"185",36813479,NA,45744809,0.1,8576,"Beclomethasone 0.1 MG/ACTUAT",0,76
"186",36813762,NA,45744809,0.025,8576,"flunisolide 0.025 MG/ACTUAT Nasal Spray [Syntaris]",0,488
"187",36813940,NA,45744809,0.1,8576,"Albuterol 0.1 MG/ACTUAT Inhalation Powder",0,149
"188",36813992,NA,45744809,0.1,8576,"fluticasone 0.1 MG/ACTUAT Inhalation Powder [Flixotide] by Glaxosmithkline",0,26
"189",36814080,NA,45744809,0.1,8576,"oxitropium 0.1 MG/ACTUAT Inhalation Powder",0,100
"190",36814251,NA,45744809,0.025,8576,"flunisolide 0.025 MG/ACTUAT Nasal Spray [Syntaris] by TEVA",0,89
"191",36881132,NA,45744809,0.4,8576,"Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalant Powder",0,469
"192",36881132,NA,45744809,0.012,8576,"Budesonide 0.4 MG/ACTUAT / formoterol 0.012 MG/ACTUAT Inhalant Powder",0,469
"193",36882934,NA,45744809,0.05,8576,"fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder",0,372
"194",36882934,NA,45744809,0.1,8576,"fluticasone 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder",0,372
"195",36883004,NA,45744809,0.2,8576,"Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder",0,1347
"196",36883004,NA,45744809,0.006,8576,"Budesonide 0.2 MG/ACTUAT / formoterol 0.006 MG/ACTUAT Inhalant Powder",0,1347
"197",36885859,NA,45744809,0.05,8576,"fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder",0,1156
"198",36885859,NA,45744809,0.5,8576,"fluticasone 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Inhalant Powder",0,1156
"199",36886790,NA,45744809,0.5,8576,"fluticasone 0.5 MG/ACTUAT Inhalant Powder",0,125
