"","drug_concept_id","denominator_value","denominator_unit_concept_id","numerator_value","numerator_unit_concept_id","concept_name","quantity","n"
"20",21034159,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Butec] by Qdem",1,2375
"21",21042693,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",1,37
"22",21052468,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Durogesic] by Janssen",1,215
"23",21053831,NA,8505,0.07,8576,"Buprenorphine 0.07 MG/HR Transdermal System [Transtec] by Napp",1,386
"24",21062260,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",1,10
"25",21062270,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",1,41
"26",21062277,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Durogesic] by Mawdsley-Brooks",1,1
"27",21063686,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Butec] by Qdem",1,1870
"28",21073591,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [BuTrans] by Napp",1,9374
"29",21083302,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] by Napp",1,36
"30",21091627,NA,8505,0.0375,8576,"Fentanyl 0.0375 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",1,14
"31",21091646,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Matrifen] by TEVA",1,1253
"32",21091660,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Yemex] by Sandoz",1,1
"33",21111375,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Tilofyl] by Tillomed",1,1
"34",21111378,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",1,2
"35",21111389,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Osmach] by Ratiopharm",1,1
"36",21111390,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",1,4
"37",21112812,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [BuTrans] by Napp",1,107
"38",21112816,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [BuTrans] by Napp",1,6666
"39",21121032,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Durogesic] by Janssen",1,329
"40",21130821,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Durogesic] by Janssen",1,336
"41",21130824,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",1,10
"42",21130833,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Tilofyl] by Tillomed",1,1
"43",21140748,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",1,36
"44",21140751,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Durogesic] by Waymade",1,1
"45",21140755,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Matrifen] by TEVA",1,326
"46",21140756,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Yemex] by Sandoz",1,1
"47",21140777,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Matrifen] by TEVA",1,380
"48",21142198,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Butec] by Qdem",1,2196
"49",21142405,NA,8505,0.007,8576,"Misoprostol 0.007 MG/HR Vaginal delivery system",1,1
"50",21150598,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Durogesic] by Waymade",1,1
"51",21160574,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",1,53
"52",36068494,NA,8505,0.07,8576,"buprenorphine 0.07 MG/HR Transdermal System [Hapoctasin] by Accord",1,1
"53",36068608,NA,8505,0.0525,8576,"buprenorphine 0.0525 MG/HR Transdermal System [Hapoctasin] by Accord",1,1
"54",36068610,NA,8505,0.035,8576,"buprenorphine 0.035 MG/HR Transdermal System [Hapoctasin] by Accord",1,1
"55",40747753,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Panitaz] by Dr Reddy's",1,2
"56",40747755,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Bupramyl] by Mylan",1,2
"57",40747757,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Bunov] by Glenmark",1,2
"58",40747759,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Reletrans] by Sandoz",1,959
"59",40747761,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Sevodyne] by Aspire",1,1
"60",40747811,NA,8505,0.035,8576,"Buprenorphine 0.035 MG/HR Transdermal System [Bupeaze] by Dr Reddy's",1,1
"61",40747813,NA,8505,0.035,8576,"Buprenorphine 0.035 MG/HR Transdermal System [Relevtec] by Sandoz",1,60
"62",40747852,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Panitaz] by Dr Reddy's",1,2
"63",40747856,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Bunov] by Glenmark",1,2
"64",40747858,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Reletrans] by Sandoz",1,898
"65",40747860,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Sevodyne] by Aspire",1,3
"66",40747868,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [Butec] by Qdem",1,483
"67",40747870,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [Reletrans] by Sandoz",1,210
"68",40747877,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Panitaz] by Dr Reddy's",1,6
"69",40747881,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Bunov] by Glenmark",1,73
"70",40747883,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Reletrans] by Sandoz",1,787
"71",40747900,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Carlosafine] by Glenmark",1,4
"72",40747908,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Relevtec] by Sandoz",1,3
"73",40752823,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Fencino] by Ethypharm",1,30
"74",40752827,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Fencino] by Ethypharm",1,46
"75",40752835,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Fencino] by Ethypharm",1,11
"76",40752840,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Fencino] by Ethypharm",1,74
"77",40752853,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Fencino] by Ethypharm",1,49
"78",42902404,NA,8505,0.012,8576,"fentanyl 0.012 MG/HR Transdermal System",1,709
"79",42902413,NA,8505,0.005,8576,"buprenorphine 0.005 MG/HR Transdermal System",1,8485
"80",42902544,NA,8505,0.01,8576,"buprenorphine 0.01 MG/HR Transdermal System",1,8172
"81",42902560,NA,8505,0.1,8576,"fentanyl 0.1 MG/HR Transdermal System",1,439
"82",42902727,NA,8505,0.035,8576,"buprenorphine 0.035 MG/HR Transdermal System",1,504
"83",42902803,NA,8505,0.025,8576,"fentanyl 0.025 MG/HR Transdermal System",1,1493
"84",42902864,NA,8505,0.07,8576,"buprenorphine 0.07 MG/HR Transdermal System",1,898
"85",42903006,NA,8505,0.0525,8576,"buprenorphine 0.0525 MG/HR Transdermal System",1,50
"86",42903081,NA,8505,0.075,8576,"fentanyl 0.075 MG/HR Transdermal System",1,284
"87",42903228,NA,8505,0.05,8576,"fentanyl 0.05 MG/HR Transdermal System",1,1083
"88",42903345,NA,8505,0.02,8576,"buprenorphine 0.02 MG/HR Transdermal System",1,4073
"89",43560032,NA,8505,0.015,8576,"buprenorphine 0.015 MG/HR Transdermal System",1,281
"90",46221484,NA,8505,0.0375,8576,"fentanyl 0.0375 MG/HR Transdermal System",1,20
"91",21022994,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Matrifen] by TEVA",2,273
"92",21023006,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Tilofyl] by Tillomed",2,1
"93",21023007,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",2,93
"94",21023018,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Durogesic] by Janssen",2,225
"95",21024459,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [BuTrans] by Napp",2,8582
"96",21032778,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Matrifen] by TEVA",2,778
"97",21032781,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Durogesic] by Janssen",2,280
"98",21034148,NA,8505,0.035,8576,"Buprenorphine 0.035 MG/HR Transdermal System [Transtec] by Napp",2,923
"99",21034159,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Butec] by Qdem",2,1642
"100",21042693,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",2,42
"101",21052468,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Durogesic] by Janssen",2,425
"102",21053831,NA,8505,0.07,8576,"Buprenorphine 0.07 MG/HR Transdermal System [Transtec] by Napp",2,734
"103",21062260,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",2,28
"104",21062270,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",2,65
"105",21063686,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Butec] by Qdem",2,828
"106",21073591,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [BuTrans] by Napp",2,38986
"107",21083302,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] by Napp",2,554
"108",21091627,NA,8505,0.0375,8576,"Fentanyl 0.0375 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",2,23
"109",21091646,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Matrifen] by TEVA",2,148
"110",21091660,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Yemex] by Sandoz",2,1
"111",21101527,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System by A A H",2,45
"112",21111363,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Osmanil] by Zentiva",2,1
"113",21111378,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",2,64
"114",21111390,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",2,15
"115",21111393,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Yemex] by Sandoz",2,2
"116",21112812,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [BuTrans] by Napp",2,178
"117",21112816,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [BuTrans] by Napp",2,3720
"118",21121031,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Yemex] by Sandoz",2,1
"119",21121032,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Durogesic] by Janssen",2,605
"120",21130821,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Durogesic] by Janssen",2,509
"121",21130824,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",2,62
"122",21140748,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",2,54
"123",21140751,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Durogesic] by Waymade",2,1
"124",21140755,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Matrifen] by TEVA",2,1225
"125",21140756,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Yemex] by Sandoz",2,1
"126",21140777,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Matrifen] by TEVA",2,912
"127",21142198,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Butec] by Qdem",2,2995
"128",21150598,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Durogesic] by Waymade",2,2
"129",21150623,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Durogesic] by Mawdsley-Brooks",2,1
"130",21160574,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",2,97
"131",36068253,NA,8505,0.075,8576,"fentanyl 0.075 MG/HR Transdermal System [Victanyl] by Accord",2,1
"132",36068265,NA,8505,0.025,8576,"fentanyl 0.025 MG/HR Transdermal System [Victanyl] by Accord",2,1
"133",36068494,NA,8505,0.07,8576,"buprenorphine 0.07 MG/HR Transdermal System [Hapoctasin] by Accord",2,50
"134",36068608,NA,8505,0.0525,8576,"buprenorphine 0.0525 MG/HR Transdermal System [Hapoctasin] by Accord",2,16
"135",36068610,NA,8505,0.035,8576,"buprenorphine 0.035 MG/HR Transdermal System [Hapoctasin] by Accord",2,28
"136",40747751,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Busiete] by TEVA",2,1
"137",40747753,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Panitaz] by Dr Reddy's",2,4
"138",40747755,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Bupramyl] by Mylan",2,1
"139",40747759,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Reletrans] by Sandoz",2,351
"140",40747761,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Sevodyne] by Aspire",2,2
"141",40747811,NA,8505,0.035,8576,"Buprenorphine 0.035 MG/HR Transdermal System [Bupeaze] by Dr Reddy's",2,2
"142",40747813,NA,8505,0.035,8576,"Buprenorphine 0.035 MG/HR Transdermal System [Relevtec] by Sandoz",2,3
"143",40747839,NA,8505,0.07,8576,"Buprenorphine 0.07 MG/HR Transdermal System [Bupeaze] by Dr Reddy's",2,193
"144",40747854,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Bupramyl] by Mylan",2,3
"145",40747858,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Reletrans] by Sandoz",2,546
"146",40747860,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Sevodyne] by Aspire",2,1
"147",40747868,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [Butec] by Qdem",2,350
"148",40747870,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [Reletrans] by Sandoz",2,92
"149",40747877,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Panitaz] by Dr Reddy's",2,3
"150",40747883,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Reletrans] by Sandoz",2,179
"151",40747885,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Sevodyne] by Aspire",2,1
"152",40747902,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Turgeon] by TEVA",2,3
"153",40747906,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Bupeaze] by Dr Reddy's",2,1
"154",40747908,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Relevtec] by Sandoz",2,70
"155",40752823,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Fencino] by Ethypharm",2,92
"156",40752827,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Fencino] by Ethypharm",2,35
"157",40752835,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Fencino] by Ethypharm",2,16
"158",40752840,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Fencino] by Ethypharm",2,60
"159",40752853,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Fencino] by Ethypharm",2,17
"160",42902404,NA,8505,0.012,8576,"fentanyl 0.012 MG/HR Transdermal System",2,1598
"161",42902413,NA,8505,0.005,8576,"buprenorphine 0.005 MG/HR Transdermal System",2,25265
"162",42902544,NA,8505,0.01,8576,"buprenorphine 0.01 MG/HR Transdermal System",2,5966
"163",42902560,NA,8505,0.1,8576,"fentanyl 0.1 MG/HR Transdermal System",2,891
"164",42902727,NA,8505,0.035,8576,"buprenorphine 0.035 MG/HR Transdermal System",2,1720
"165",42902803,NA,8505,0.025,8576,"fentanyl 0.025 MG/HR Transdermal System",2,2975
"166",42902864,NA,8505,0.07,8576,"buprenorphine 0.07 MG/HR Transdermal System",2,736
"167",42903006,NA,8505,0.0525,8576,"buprenorphine 0.0525 MG/HR Transdermal System",2,610
"168",42903081,NA,8505,0.075,8576,"fentanyl 0.075 MG/HR Transdermal System",2,681
"169",42903228,NA,8505,0.05,8576,"fentanyl 0.05 MG/HR Transdermal System",2,1431
"170",42903345,NA,8505,0.02,8576,"buprenorphine 0.02 MG/HR Transdermal System",2,2293
"171",43560032,NA,8505,0.015,8576,"buprenorphine 0.015 MG/HR Transdermal System",2,90
"172",46221484,NA,8505,0.0375,8576,"fentanyl 0.0375 MG/HR Transdermal System",2,43
"173",21022994,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Matrifen] by TEVA",3,661
"174",21023007,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",3,138
"175",21023018,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Durogesic] by Janssen",3,322
"176",21024459,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [BuTrans] by Napp",3,423
"177",21032778,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Matrifen] by TEVA",3,469
"178",21032781,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Durogesic] by Janssen",3,307
"179",21034148,NA,8505,0.035,8576,"Buprenorphine 0.035 MG/HR Transdermal System [Transtec] by Napp",3,97
"180",21034159,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Butec] by Qdem",3,117
"181",21042693,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",3,417
"182",21052449,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Osmanil] by Zentiva",3,1
"183",21052468,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Durogesic] by Janssen",3,398
"184",21053831,NA,8505,0.07,8576,"Buprenorphine 0.07 MG/HR Transdermal System [Transtec] by Napp",3,132
"185",21062260,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",3,6
"186",21062270,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",3,28
"187",21063686,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Butec] by Qdem",3,69
"188",21073591,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [BuTrans] by Napp",3,757
"189",21083302,NA,8505,0.0525,8576,"Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] by Napp",3,159
"190",21091627,NA,8505,0.0375,8576,"Fentanyl 0.0375 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",3,5
"191",21091646,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Matrifen] by TEVA",3,259
"192",21091660,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Yemex] by Sandoz",3,4
"193",21111363,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Osmanil] by Zentiva",3,1
"194",21111378,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",3,6
"195",21111390,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Fentalis Reservoir] by Sandoz",3,67
"196",21111393,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Yemex] by Sandoz",3,4
"197",21112812,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [BuTrans] by Napp",3,28
"198",21112816,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [BuTrans] by Napp",3,119
"199",21121031,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Yemex] by Sandoz",3,4
"200",21121032,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Durogesic] by Janssen",3,347
"201",21130821,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Durogesic] by Janssen",3,683
"202",21130824,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",3,9
"203",21130833,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Tilofyl] by Tillomed",3,2
"204",21140748,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",3,105
"205",21140755,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Matrifen] by TEVA",3,1358
"206",21140756,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Yemex] by Sandoz",3,1
"207",21140777,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Matrifen] by TEVA",3,1344
"208",21142198,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Butec] by Qdem",3,180
"209",21150598,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Durogesic] by Waymade",3,3
"210",21160574,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Mezolar Matrix] by Sandoz",3,120
"211",36068494,NA,8505,0.07,8576,"buprenorphine 0.07 MG/HR Transdermal System [Hapoctasin] by Accord",3,1
"212",36068608,NA,8505,0.0525,8576,"buprenorphine 0.0525 MG/HR Transdermal System [Hapoctasin] by Accord",3,1
"213",36068610,NA,8505,0.035,8576,"buprenorphine 0.035 MG/HR Transdermal System [Hapoctasin] by Accord",3,26
"214",40747759,NA,8505,0.01,8576,"Buprenorphine 0.01 MG/HR Transdermal System [Reletrans] by Sandoz",3,32
"215",40747841,NA,8505,0.07,8576,"Buprenorphine 0.07 MG/HR Transdermal System [Relevtec] by Sandoz",3,1
"216",40747858,NA,8505,0.005,8576,"Buprenorphine 0.005 MG/HR Transdermal System [Reletrans] by Sandoz",3,71
"217",40747868,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [Butec] by Qdem",3,26
"218",40747870,NA,8505,0.015,8576,"Buprenorphine 0.015 MG/HR Transdermal System [Reletrans] by Sandoz",3,15
"219",40747883,NA,8505,0.02,8576,"Buprenorphine 0.02 MG/HR Transdermal System [Reletrans] by Sandoz",3,13
"220",40752823,NA,8505,0.012,8576,"Fentanyl 0.012 MG/HR Transdermal System [Fencino] by Ethypharm",3,114
"221",40752827,NA,8505,0.1,8576,"Fentanyl 0.1 MG/HR Transdermal System [Fencino] by Ethypharm",3,66
"222",40752835,NA,8505,0.075,8576,"Fentanyl 0.075 MG/HR Transdermal System [Fencino] by Ethypharm",3,17
"223",40752840,NA,8505,0.025,8576,"Fentanyl 0.025 MG/HR Transdermal System [Fencino] by Ethypharm",3,159
"224",40752853,NA,8505,0.05,8576,"Fentanyl 0.05 MG/HR Transdermal System [Fencino] by Ethypharm",3,59
"225",42902404,NA,8505,0.012,8576,"fentanyl 0.012 MG/HR Transdermal System",3,1726
"226",42902413,NA,8505,0.005,8576,"buprenorphine 0.005 MG/HR Transdermal System",3,570
"227",42902544,NA,8505,0.01,8576,"buprenorphine 0.01 MG/HR Transdermal System",3,300
"228",42902560,NA,8505,0.1,8576,"fentanyl 0.1 MG/HR Transdermal System",3,1155
"229",42902727,NA,8505,0.035,8576,"buprenorphine 0.035 MG/HR Transdermal System",3,127
"230",42902803,NA,8505,0.025,8576,"fentanyl 0.025 MG/HR Transdermal System",3,3389
"231",42902864,NA,8505,0.07,8576,"buprenorphine 0.07 MG/HR Transdermal System",3,83
"232",42903006,NA,8505,0.0525,8576,"buprenorphine 0.0525 MG/HR Transdermal System",3,158
"233",42903081,NA,8505,0.075,8576,"fentanyl 0.075 MG/HR Transdermal System",3,915
"234",42903228,NA,8505,0.05,8576,"fentanyl 0.05 MG/HR Transdermal System",3,1796
